shop name,postal code,phone number,star,price,number of reviews,street address
The Flame Broiler,90024,(310) 208-0240,-1,$,129,10948 Weyburn Ave
Go Chew,CA,(213) 290-0627,-1,$,14,
Asia Kitchen,90066,(310) 915-0015,-1,$,41,11279 Venice Blvd
Aladdin’s Coffee Shop,90015,,-1,$,101,1150 S Hope St
El Tepeyac Cafe,90033,(323) 268-1960,-1,$$,1739,812 N Evergreen Ave
Sushi Zo,90034,(424) 201-5576,-1,$$$$,686,9824 National Blvd
Sweet Lady Jane Bakery,90069,(323) 653-7145,-1,$$,1223,8360 Melrose Ave
Yellow Fever,90291,(310) 301-7810,-1,$$,66,2560 Lincoln Blvd
Shrine,90020,(213) 738-5034,-1,$$$$,44,2999 W 6th St
Bacaro LA,90007,(213) 748-7205,-1,$$,1098,2308 S Union Ave
Shrine,90020,(213) 738-5034,-1,$$$$,44,2999 W 6th St
Sun Ha Jang,90019,(323) 634-9292,-1,$$,147,4032 W Olympic Blvd
M Grill,90010,(213) 389-2770,-1,$$$,1403,3832 Wilshire Blvd
Bacaro LA,90007,(213) 748-7205,-1,$$,1098,2308 S Union Ave
Hoke Poke,90017,(213) 935-8698,-1,$$,96,801 S Hope St
Mitsuru Sushi & Grill,90012,(213) 626-4046,-1,$,105,316 E 1st St
Yabu Restaurant,90064,(310) 473-9757,-1,$$,344,11820 W Pico Blvd
Hannam Chain Supermarket,90006,(213) 382-2922,-1,$$,142,2740 W Olympic Blvd
Kazoku Sushi,90027,(323) 817-1002,-1,$$,364,5259 Hollywood Blvd
Plan Check Kitchen + Bar,90036,(323) 591-0094,-1,$$,733,351 N Fairfax Ave
Plan Check Kitchen + Bar,90036,(323) 591-0094,-1,$$,733,351 N Fairfax Ave
KogiKing BBQ,90006,(323) 373-0700,-1,$$,355,1143 S Western Ave
Fork-n-Chopstix,91423,(818) 763-0083,-1,$$,77,12910 Magnolia Blvd
DGM - DwitGolMok,90010,(213) 382-8432,-1,$$,290,3275 Wilshire Blvd
Get Toasted Food Truck,CA,,-1,$,52,
Manas Indian Cuisine,90007,(323) 731-4333,-1,$$,384,2823 S Vermont Ave
Sabores Oaxaqueños Restaurant,90005,(213) 427-3508,-1,$$,76,3337 1/2 W 8th St
Birch,90028,(323) 960-3369,-1,$$$,282,1634 N Cahuenga Blvd
Ro Ro’s Chicken,90028,(323) 461-9999,-1,$,433,6660 W Sunset Blvd
Mitaki,90017,(213) 623-8923,-1,$,84,630 W 6th St
Cravings Kitchen,91406,(818) 510-0437,-1,$$,41,15355 Sherman Way
L’Assiette Steak Frites,90046,(323) 274-2319,-1,$$,414,7166 Melrose Ave
Tamon Sushi,90012,(213) 617-7839,-1,$$,74,328 E 1st St
Mr. Pizza - Little Tokyo,90012,(213) 625-0077,-1,$$,218,350 E 1st St
First Szechuan Wok,90024,(310) 208-7785,-1,$$,142,10855 Lindbrook Dr
Hyperion Public,91604,(818) 464-3750,-1,$$,122,12969 Ventura Blvd
Four Cafe,90041,(323) 550-1988,-1,$$,619,2122 Colorado Blvd
Wassada Restaurant,90004,(323) 464-3006,-1,$$$,170,377 N Western Ave
Picca,90035,(310) 277-0133,-1,$$$,1303,9575 W Pico Blvd
Poke Me,90024,(323) 815-1566,-1,$$,315,1244 Westwood Blvd
The Bento Place,90006,(323) 643-4919,-1,$,40,1110 S Western Ave
Tsuri,90038,(323) 935-1517,-1,$$,333,7015 Melrose Ave
Belly Flop,90036,(949) 378-8022,-1,$,8,5700 Wilshire Blvd
Wadatsumi by Harikawa,90064,(310) 470-0014,-1,$$,329,10914 W Pico Blvd
King’s Breakfast Cafe,90024,(310) 479-2670,-1,$,13,10990 Wilshire Blvd
San Sui Tei,90012,(213) 613-0100,-1,$,281,313 E 1st St
Marino Restaurant,90038,(323) 466-8812,-1,$$$,242,6001 Melrose Ave
Keung Kee BBQ,90012,(213) 680-3608,-1,$,17,420 Ord St
Lemongrass,90041,(323) 258-8050,-1,$,113,1952 Colorado Blvd
Golden Indian Grill and Pizza,90035,(323) 930-2193,-1,$,68,5954 W Pico Blvd
Tribal Cafe,90026,(213) 483-4458,-1,$,556,1651 W Temple St
Lemongrass,90041,(323) 258-8050,-1,$,113,1952 Colorado Blvd
Rokyo Gourmet Ramen Truck,CA,(818) 850-1506,-1,$,18,
Pizzeria Mozza,90036,(323) 297-0101,-1,$$$,3469,641 N Highland Ave
Pimai It’s Thai,90028,(323) 461-7841,-1,$$,399,5833 Franklin Ave
Craft,90067,(310) 279-4180,-1,$$$$,1457,10100 Constellation Blvd
Paley,90028,(323) 544-9430,-1,$$$,116,6115 Sunset Blvd
LA Paella,90048,(323) 951-0745,-1,$$$,484,476 S San Vicente Blvd
Pho 2000 Restaurant,90006,(213) 480-8485,-1,$,74,2897 W Olympic Blvd
Arctic Hotspot Bakery & Cafe,90033,(323) 264-7912,-1,$,135,2509 E 4th St
Arctic Hotspot Bakery & Cafe,90033,(323) 264-7912,-1,$,135,2509 E 4th St
Sixth & Pine,90064,(310) 470-6155,-1,$$,70,10830 W Pico Blvd
Bossa Nova on Sunset,90046,(323) 436-7999,-1,$$,2367,7181 W Sunset Blvd
Yoshinoya,90010,(213) 385-9031,-1,$,57,3959 Wilshire Blvd
ROAST Deli & Market,90049,(310) 476-1100,-1,$$,216,147 S Barrington Ave
The Pokè Shack,90046,(323) 266-9259,-1,$$,421,7257 Melrose Ave
Shabu Shabuyo,90012,(213) 808-1211,-1,$$,273,356 1/2 E 2nd St
Yee’s Chinese Food,90043,(323) 295-4224,-1,$,136,4400 W Slauson Ave
The Detour Bistro Bar,90066,(424) 289-8191,-1,$$,164,12473 W Washington Blvd
Tian’s Dim Sum & Fast Food,90012,(213) 680-3888,-1,$,69,809 N Hill St
The Detour Bistro Bar,90066,(424) 289-8191,-1,$$,164,12473 W Washington Blvd
Tian’s Dim Sum & Fast Food,90012,(213) 680-3888,-1,$,69,809 N Hill St
Miari Noodle House,90006,(323) 735-0647,-1,$,76,3224 W Olympic Blvd
Ondal 2,90016,(323) 933-3228,-1,$$,375,4566 W Washington Blvd
Tropicalia Brazilian Grill,90027,(323) 644-1798,-1,$$,530,1966 Hillhurst Ave
Bak kung 2 Korean BBQ,90004,(213) 385-1500,-1,$$,135,233 S Vermont Ave
Thai Daily BBQ,90063,(323) 980-9335,-1,$,90,3552 E Cesar E Chavez Ave
Gulfstream,90067,(310) 553-3636,-1,$$$,602,10250 Santa Monica Blvd
Pizza Man,90027,(323) 665-4141,-1,$,70,5101 W Sunset Blvd
Little Beast Restaurant,90041,(323) 341-5899,-1,$$,732,1496 Colorado Blvd
Revolutionario: North African Tacos,90007,(424) 223-3526,-1,$,287,1436 W Jefferson Blvd
Agra Cafe,90029,(323) 665-7890,-1,$$,391,4325 W Sunset Blvd
Chinatown Express,90026,(213) 928-7495,-1,$,58,1411 Echo Park Ave
Pho 87,90012,(323) 227-0758,-1,$,998,1019 N Broadway
Souplantation,90048,(310) 289-9610,-1,$$,272,100 N La Cienega Blvd
Olympic Burger & Burrito,90006,(213) 385-1728,-1,$,112,1001 S Vermont Ave
Plan Check Kitchen + Bar,90017,(213) 403-1616,-1,$$,780,1111 Wilshire Blvd
The Roof on Wilshire,90048,(323) 944-2439,-1,$$,860,6317 Wilshire Blvd
JJ’s Sandwich Shop,90014,(213) 625-2363,-1,$,152,119 E 6th St
Jopok Topokki,90013,(213) 908-5500,-1,$$,190,3407 W 6 St
77 Kentucky,90005,(213) 599-6202,-1,$$,105,698 S Vermont Ave
Langer’s,90057,(213) 483-8050,-1,$$,2936,704 S Alvarado St
Masa of Echo Park,90026,(213) 989-1558,-1,$$,3077,1800 W Sunset Blvd
Tacos Tumbras a Tomas,90013,(213) 620-1071,-1,$,614,317 S Broadway
Coral Reef Chinese Restaurant,90039,(323) 660-3260,-1,$,106,3200 Glendale Blvd
Wasabi Japanese Noodle House,90010,(213) 341-0999,-1,$,180,3444 Wilshire Blvd
Pho CA,91356,(818) 345-1686,-1,$,188,19548 Ventura Blvd
Ramen Hood,90013,(213) 265-7331,-1,$$,238,317 S Broadway
Onkei Ramen,90024,(310) 208-7280,-1,$$,179,10942 Weyburn Ave
Hurry Curry of Tokyo,90025,(310) 473-1640,-1,$$,1305,2131 Sawtelle Blvd
Pho CA,91356,(818) 345-1686,-1,$,188,19548 Ventura Blvd
Hurry Curry of Tokyo,90025,(310) 473-1640,-1,$$,1305,2131 Sawtelle Blvd
Curry House CoCo Ichibanya,90025,(310) 479-1333,-1,$$,250,12007 Wilshire Blvd
Onkei Ramen,90024,(310) 208-7280,-1,$$,179,10942 Weyburn Ave
Cheng Du Restaurant,90064,(310) 477-4917,-1,$$,221,11538 W Pico Blvd
Panda Express,90025,(310) 474-1397,-1,$,38,2011 Westwood Blvd
Zuma Kitchen,90025,(310) 446-0055,-1,$$,222,1942 Westwood Blvd
Ocha Classic Restaurant,90027,(323) 663-3901,-1,$,153,5189 W Sunset Blvd
Craft Pizza n Chicken,90021,(213) 749-1407,-1,,7,735 E 12th St
Poke By Hawaii,90007,(213) 944-9889,-1,$,85,2516 S Figueroa St
Craft Pizza n Chicken,90021,(213) 749-1407,-1,,7,735 E 12th St
E-Moon Oak Restaurant,90005,(213) 387-8899,-1,$,114,869 S Western Ave
Massis Kabob - The Original Kabobery,90067,(310) 556-4400,-1,$$,147,10250 Santa Monica Blvd FC 11
Kula Revolving Sushi Bar,90012,(213) 290-9631,-1,$,771,333 E 2nd St
Saffron,90071,(213) 488-9754,-1,$,160,505 S Flower St
71 Above,90071,(213) 712-2683,-1,$$$$,228,633 W 5th St
Blu Elefant Cafe,90018,(323) 641-0466,-1,$,252,2024 W Washington Blvd
BrunchDTLA,90014,(213) 265-7731,-1,$,46,718 S Los Angeles St
The Pot Thai Cafe,90041,(323) 344-1845,-1,$,94,2242 Fair Park Ave
Tres By José Andrés,90048,(310) 246-5551,-1,$$$,340,465 S La Cienega Bvld
Restaurante Tierra Caliente,90065,(323) 819-4386,-1,$,122,1217 Cypress Ave
The Pot Thai Cafe,90041,(323) 344-1845,-1,$,94,2242 Fair Park Ave
Island Pacific Supermarket,90004,(323) 671-1020,-1,$,16,627 N Vermont Ave
Murakami Sushi,90046,(323) 692-1450,-1,$$,345,7160 Melrose Ave
BBQ Chicken,90024,(310) 443-0898,-1,$,204,10970 Le Conte Ave
Heung Rae Gak,90020,(213) 383-0178,-1,$$,107,357 S Western Ave
Bottega Louie,90017,(213) 802-1470,-1,$$,13803,700 S Grand Ave
Ubatuba Acai,90020,(213) 388-8958,-1,$,390,549 S Western Ave
Taylor’s Steakhouse,90005,(213) 382-8449,-1,$$$,768,3361 W 8th St
Dodger Stadium All-You-Can-Eat Right Field Pavilion,90012,(323) 224-1365,-1,$$,106,1000 Elysian Park Ave
House Of Pies,90027,(323) 666-9961,-1,$$,1190,1869 N Vermont Ave
Powerplant Superfood Cafe,90019,(323) 965-2233,-1,$$,272,5671 W Pico Blvd
Mr Coffee,90020,(213) 382-8911,-1,$$,417,537 S Western Ave
Seree’s Coffee Shop,90007,(213) 747-8233,-1,$,57,2800 S Grand Ave
Heung Rae Gak,90020,(213) 383-0178,-1,$$,107,357 S Western Ave
Buffalo Wild Wings,90008,(323) 596-4955,-1,$$,356,3939 E Crenshaw Blvd
Tacos Tu Madre,90025,(424) 832-7092,-1,$,410,1945 1/2 Westwood Blvd
Highland Park Din Din A Go Go,90065,,-1,$,18,6312 N Figueroa St
Misasa,90066,(310) 313-0085,-1,$,145,3760 Centinela Ave
Dream Korean BBQ,90004,(213) 388-7668,-1,$$,267,100 S Western Blvd
Misasa,90066,(310) 313-0085,-1,$,145,3760 Centinela Ave
AYCE Gogi,91405,(818) 465-3050,-1,$$,478,7128 Van Nuys Blvd
Dream Korean BBQ,90004,(213) 388-7668,-1,$$,267,100 S Western Blvd
Della Terra,90036,(323) 933-7675,-1,$$,398,7675 Beverly Blvd
The Black Cat,90029,(323) 661-6369,-1,$$,327,3909 W Sunset Blvd
Sushi House,90064,(310) 479-1507,-1,$$,211,12013 W Pico Blvd
Tarboosh Middle East Kitchen,90010,(213) 388-9636,-1,$$,91,3435 Wilshire Blvd
The Sycamore Kitchen,90036,,-1,$$,674,143 S La Brea Ave
Sixth St Tavern,90017,(213) 614-1900,-1,$$,492,630 W 6th St
Cafe Nandarang,90020,(213) 388-8513,-1,$$,303,3815 W 6th St
Tarboosh Middle East Kitchen,90010,(213) 388-9636,-1,$$,91,3435 Wilshire Blvd
Mexikosher,90035,(310) 271-0900,-1,$$,267,8832 W Pico Blvd
House of The Chigae,90005,(213) 388-8681,-1,$$,106,3077 W 8th St
Sixth St Tavern,90017,(213) 614-1900,-1,$$,492,630 W 6th St
Sage Organic Vegan Bistro,90026,(213) 989-1718,-1,$$,1300,1700 Sunset Blvd
Cafe Nandarang,90020,(213) 388-8513,-1,$$,303,3815 W 6th St
King Taco,90015,(213) 747-9915,-1,$,353,645 E Washington Blvd
Awash Restaurant,90035,(323) 939-3233,-1,$$,312,5990 1/2 W Pico Blvd
Daichan,91604,(818) 980-8450,-1,$$,705,11288 Ventura Blvd
El Carmen,90048,(323) 852-1552,-1,$$,787,8138 W 3rd St
Gusto,90048,(323) 782-1778,-1,$$$,328,8432 W 3rd St
Boos Philly Cheesesteaks and Hoagies,90029,(323) 661-1955,-1,$,640,4501 Fountain Ave
King Torta,90032,(323) 222-7006,-1,$,510,4521 Valley Blvd
Kokio Chicken,90020,(213) 736-5060,-1,$$,231,3977 W 6th St
L & E Oyster Bar,90026,(323) 660-2255,-1,$$$,450,1637 Silver Lake Blvd
Vegas Seafood Buffet,90028,(323) 462-4300,-1,$$,508,7021 Hollywood Blvd
Hwal Uh Kwang Jang,90005,(213) 386-6688,-1,$$,113,730 S Western Ave
The Boiling Crab,90024,(310) 208-4888,-1,$$,470,10875 Kinross Ave
Factor’s Famous Deli,90035,(310) 278-9175,-1,$$,387,9420 W Pico Blvd
Gentleman’s Butcher Shop And Delicatessen,90034,(310) 837-8401,-1,$$,332,10002 National Blvd
El Grullense Restaurant,90006,(213) 487-9540,-1,$,67,2274 W Pico Blvd
Factor’s Famous Deli,90035,(310) 278-9175,-1,$$,387,9420 W Pico Blvd
Mizu 212,90025,(310) 478-8979,-1,$$$,486,2000 Sawtelle Blvd
Jar,90048,(323) 655-6566,-1,$$$,976,8225 Beverly Blvd
Lobsta Truck,90012,(323) 999-1797,-1,$$,722,
Wolvesmouth at the Wolvesden,90012,,-1,$$$$,104,
Manila Sunset,90029,(323) 665-1010,-1,$,100,1016 N Vermont Ave
Bowery Bungalow,90029,(323) 663-1500,-1,$$,209,4156 Santa Monica Blvd
Shin Beijing,90006,(213) 381-3003,-1,$$,163,3101 W Olympic Blvd
Ricky’s Fish Tacos,90027,(323) 395-6233,-1,$,1017,1400 N Virgil Ave
Ricky’s Fish Tacos,90027,(323) 395-6233,-1,$,1017,1400 N Virgil Ave
El Baron De Centro-America Pupuseria,90019,(323) 954-1384,-1,$$,83,4212 W Pico Blvd
Jitlada,90027,(323) 667-9809,-1,$$,1529,5233 W Sunset Blvd
Tokyo Beat,90012,(213) 625-5708,-1,$$,118,319 E 2nd St
Qin West Chinese Cuisine,90024,(310) 478-8829,-1,$,113,1767 Westwood Blvd
Mitaki,90017,(213) 482-4812,-1,$,79,1234 Wilshire Blvd
Pour Haus Wine Bar,90021,(213) 327-0304,-1,$$,337,1820 Industrial St
Bang Na Thai Fusion,90012,(323) 698-6569,-1,$$,115,637 N Spring St
Fukurou Ramen,90027,(323) 719-9011,-1,$,291,5103 Hollywood Blvd
Oriental House Restaurant,90034,(310) 204-6888,-1,$,45,2302 S La Cienega Blvd
Bang Na Thai Fusion,90012,(323) 698-6569,-1,$$,115,637 N Spring St
Samurai Sushi & Teriyaki,90023,(323) 526-1717,-1,$$,38,1260 S Soto St
Zinc Cafe & Market,90013,(323) 825-5381,-1,$$,895,580 Mateo St
Fukurou Ramen,90027,(323) 719-9011,-1,$,291,5103 Hollywood Blvd
Broken Spanish,90015,(213) 749-1460,-1,$$$,358,1050 S Flower St
Hunan Tasty - Temp. CLOSED,90036,(323) 936-5621,-1,$$,151,6031 San Vicente Blvd
La Brea Ramen Bar,90036,(323) 549-9486,-1,$$,150,850 S La Brea Ave
My Ramen Bar,90012,(213) 613-9888,-1,$$,438,321 1/4 E 1st St
Natalie Peruvian Seafood Restaurant,90028,(323) 463-8340,-1,$$,298,5759 Hollywood Blvd
Eat See Hear,90027,(213) 467-4393,-1,$$,104,
Natalie Peruvian Seafood Restaurant,90028,(323) 463-8340,-1,$$,298,5759 Hollywood Blvd
Eat See Hear,90027,(213) 467-4393,-1,$$,104,
Sqirl,90029,(323) 284-8147,-1,$$,1090,720 N Virgil Ave
Maruya,90012,(213) 613-9988,-1,$$,423,104 Japanese Village Plaza Mall
King Taco,90011,(213) 747-3176,-1,$,105,1951 S San Pedro St
Spring Street Smoke House,90012,(213) 626-0535,-1,$$,737,640 N Spring St
O’Woks,90035,(310) 246-1326,-1,$$,57,8657 W Pico Blvd
Kiriko,90064,(310) 478-7769,-1,$$$,395,11301 W Olympic Blvd
Dante Fried Chicken,90013,,-1,$,24,
Fogo de Chão Brazilian Steakhouse,90017,(213) 228-4300,-1,$$$,422,800 S Figueroa St
AR Cucina,90232,(310) 558-8800,-1,$$$,16,9531 Culver Blvd
The Good Pizza,90045,(310) 215-1883,-1,$$,306,7929 Emerson Ave
Franco On Melrose,90038,(323) 934-3390,-1,$$,741,6919 Melrose Ave
Trattoria Bella Roma,90035,(310) 277-7662,-1,$$,333,1509 S Robertson Blvd
Angelini Osteria,90036,(323) 297-0070,-1,$$$,1341,7313 Beverly Blvd
Bestia,90021,(213) 514-5724,-1,$$$,3543,2121 E 7th Pl
Maccheroni Republic,90013,(213) 346-9725,-1,$$,1432,332 S Broadway
Osteria Mamma,90038,(323) 284-7060,-1,$$,1061,5732 Melrose Ave
Pasta Sisters,90019,(323) 870-5271,-1,$$,229,3343 W Pico Blvd
La Pergoletta,90027,(323) 664-8259,-1,$$,336,1802 Hillhurst Ave
Monarca Pasta & Grill,90007,(323) 731-8149,-1,$,78,2703 S Vermont Ave
Osteria La Buca,90038,(323) 462-1900,-1,$$,1282,5210 Melrose Ave
The Good Pizza,90293,(310) 827-0500,-1,$$,341,8115 W Manchester Ave
House of Meatballs,90024,(310) 208-5117,-1,$$,232,1076 Gayley Ave
Old Sicily Pizza,91605,(818) 771-0303,-1,$,246,12061 Strathern St
Bottega Louie,90017,(213) 802-1470,-1,$$,13803,700 S Grand Ave
All’ Angolo Pizza & Pasta,90020,(213) 368-7888,-1,$$,561,4050 W 3rd St
Speranza,90027,(323) 644-1918,-1,$$,442,2547 Hyperion Ave
Il Capriccio on Vermont,90027,(323) 662-5900,-1,$$,737,1757 N Vermont Ave
La Vue,90010,(213) 251-0099,-1,$$$,68,3855 Wilshire Blvd
Colori Kitchen,90014,(213) 622-5950,-1,$$,1252,429 W 8th St
Bacaro LA,90007,(213) 748-7205,-1,$$,1098,2308 S Union Ave
Michelangelo Ristorante,90039,(323) 660-4843,-1,$$,506,2742 Rowena Ave
Della Terra,90036,(323) 933-7675,-1,$$,398,7675 Beverly Blvd
I Panini di Ambra,90028,(323) 463-1200,-1,$,279,5633 Hollywood Blvd
Pizza Moon,90018,(213) 204-6400,-1,$$,66,2619 S Western Ave
Reno’s Pizzeria & Restaurant,91505,(818) 843-8550,-1,$$,228,4006 Riverside Dr
AR Cucina,90232,(310) 558-8800,-1,$$$,16,9531 Culver Blvd
All’Acqua,90039,(323) 663-3280,-1,$$,363,3280 Glendale Blvd
Vernetti,90004,(323) 798-5886,-1,$$,126,225 N Larchmont Blvd
Andre’s Italian Restaurant,90036,(323) 935-1246,-1,$,872,6332 W 3rd St
Osteria Mozza,90038,(323) 297-0100,-1,$$$$,2191,6602 Melrose Ave
Vinoteca Farfalla,90027,(323) 661-8070,-1,$$,377,1968 Hillhurst Ave
Napoleon and Josephine,90046,(323) 424-7487,-1,$$$,223,7212 Melrose Ave
Rocco’s Neighborhood Pizza,90048,(323) 655-0058,-1,$,364,6335 Wilshire Blvd
Frankie’s,90046,(323) 937-2801,-1,$$,251,7228 Melrose Ave
Caffé Concerto,90005,(213) 738-0909,-1,$$,870,610 S Serrano Ave
Trattoria No 25,90058,(323) 587-1494,-1,$$,173,2501 Santa Fe Ave
MidiCi The Neapolitan Pizza Company,91403,(818) 788-2178,-1,$$,1157,14612 Ventura Blvd
Reno’s Pizzeria & Restaurant,91505,(818) 843-8550,-1,$$,228,4006 Riverside Dr
Johnnie’s NY Pizzeria,91203,(818) 546-1091,-1,$,140,138 N Brand Blvd
Cafe Verona,90036,(323) 934-6188,-1,$$,553,201 S La Brea Ave
The Factory Kitchen,90013,(213) 996-6000,-1,$$$,799,1300 Factory Pl
Chi Spacca,90038,(323) 297-1133,-1,$$$$,361,6610 Melrose Ave
Casa Nostra Ristorante & Bar,90015,(213) 362-3311,-1,$$,454,825 W 9th St
Aroma Restaurant,90026,(323) 644-2833,-1,$$,277,2903 W Sunset Blvd
THE SIT-DOWN,90027,(323) 644-9760,-1,$$,74,4518 Hollywood Blvd
Ciabatta Bar,90028,(323) 500-1121,-1,$$,40,6464 W Sunset Blvd
Compari’s,90045,(310) 670-8122,-1,$$,163,5490 W Centinela Ave
Farfalla Trattoria,90027,(323) 661-7365,-1,$$,509,1978 Hillhurst Ave
Pomodoro Trattoria,90024,(310) 445-9998,-1,$$,656,1393 Westwood Blvd
THE SIT-DOWN,90027,(323) 644-9760,-1,$$,74,4518 Hollywood Blvd
House of Meatballs,90024,(310) 208-5117,-1,$$,232,1076 Gayley Ave
Old Sicily Pizza,91605,(818) 771-0303,-1,$,246,12061 Strathern St
Maximiliano,90042,(323) 739-6125,-1,$$,710,5930 York Blvd
Folliero’s Italian Food and Pizza,90042,(323) 254-0505,-1,$,628,5566 N Figueroa St
Palermo Italian Restaurant,90027,(323) 663-1430,-1,$$,1147,1858 N Vermont Ave
Officine Brera,90021,(213) 553-8006,-1,$$$,210,1331 E 6th St
Pastina,90064,(310) 441-4655,-1,$$,162,2260 Westwood Blvd
Pace,90046,(323) 654-8583,-1,$$$,665,2100 Laurel Canyon Blvd
Ca’ Brea,90010,(323) 938-2863,-1,$$,101,3900 Wilshire Blvd
Rocco’s Italian Market and Deli,90027,(323) 403-0900,-1,$$,154,1761 N Vermont Ave
Cicada Restaurant,90014,(213) 488-9488,-1,$$$,400,617 S Olive St
Maggiano’s Little Italy,90036,(323) 965-9665,-1,$$,1226,189 The Grove Dr
Sorrento Italian Market,90230,(310) 391-7654,-1,$,314,5518 Sepulveda Blvd
Ameci Pizza & Pasta - Glendale,91205,(818) 247-9944,-1,$,78,728 S Glendale Ave
Reno’s Pizzeria & Restaurant,91505,(818) 843-8550,-1,$$,228,4006 Riverside Dr
DRAGO Centro,90071,(213) 228-8998,-1,$$$,1308,525 S Flower St
Little Dom’s,90027,(323) 661-0055,-1,$$,1261,2128 Hillhurst Ave
Pizzeria Il Fico,90048,(310) 271-3426,-1,$$,288,310 S Robertson Blvd
Sprazzo Cucina Italiana,90024,(310) 479-3337,-1,$$,172,1389 Westwood Blvd
Amalfi Ristorante & Bar,90036,(323) 938-2504,-1,$$,367,143 N La Brea Ave
Miceli’s,90068,(323) 851-3344,-1,$$,569,3655 Cahuenga Blvd W
Bella Trattoria 25,90023,(323) 267-5706,-1,$$,21,3207 E Pico Blvd
Caffe’ Italia,91401,(818) 465-3690,-1,$$,56,14056 Burbank Blvd.
Gusto,90048,(323) 782-1778,-1,$$$,328,8432 W 3rd St
Terroni Downtown,90015,(213) 221-7234,-1,$$,589,802 S Spring St
The Pizza Press,90046,(323) 498-5287,-1,$,161,7100 Santa Monica Blvd
La Dolce Vita,90210,(424) 278-9863,-1,$$$,221,9785 Santa Monica Blvd
REDS,90405,(310) 310-8181,-1,$$,196,707 Pico Blvd
Pagliacci’s Trattoria Taverna,91604,(818) 506-4111,-1,$$,191,4366 Coldwater Canyon Ave
Rao’s,90038,(323) 962-7267,-1,$$$,237,1006 Seward St
Affair With My Plate,90025,(310) 479-9500,-1,$$,128,11819 Wilshire Blvd
Eastside Market Italian Deli,90012,(213) 250-2464,-1,$,787,1013 Alpine St
Louise’s Trattoria,90004,(323) 962-9510,-1,$$,186,232 N Larchmont Blvd
Spartina,90046,(323) 782-1023,-1,$$$,134,7505 Melrose Ave
Delancey,90028,(323) 469-2100,-1,$$,419,5936 W Sunset Blvd
Terroni,90036,(323) 954-0300,-1,$$,899,7605 Beverly Blvd
Sotto,90035,(310) 277-0210,-1,$$$,582,9575 W Pico Blvd
Coliseo Pizzeria,90016,(323) 294-9999,-1,$,64,3745 La Brea Ave
THE SIT-DOWN,90027,(323) 644-9760,-1,$$,74,4518 Hollywood Blvd
House of Meatballs,90024,(310) 208-5117,-1,$$,232,1076 Gayley Ave
Old Sicily Pizza,91605,(818) 771-0303,-1,$,246,12061 Strathern St
Locanda Veneta,90048,(310) 274-1893,-1,$$$,395,8638 W 3rd St
Pistola,90048,(323) 951-9800,-1,$$$,276,8022 W 3rd St
Cantalini’s Express,90066,(310) 572-9157,-1,$$,140,11736 Washington Pl
La Bruschetta Ristorante,90024,(310) 477-1052,-1,$$$,182,1621 Westwood Blvd
Vivoli Cafe & Trattoria,90046,(323) 656-5050,-1,$$,512,7994 Sunset Blvd
Il Piccolo Verde,90049,(310) 472-4939,-1,$$,133,140 S Barrington Pl
Pizza Buona,90026,(213) 413-0800,-1,$$,347,922 N Alvarado St
Marino Restaurant,90038,(323) 466-8812,-1,$$$,242,6001 Melrose Ave
Village Pizzeria,90004,(323) 465-5566,-1,$,1131,131 N Larchmont Blvd
The Doughroom,90034,(424) 258-6194,-1,$$,361,3409 Overland Ave
El Morfi Grill,91203,(818) 547-4420,-1,$$,262,241 N Brand Blvd
La Dolce Vita,90210,(424) 278-9863,-1,$$$,221,9785 Santa Monica Blvd
Barbyla’s Secret Dinner,90028,(424) 653-8706,-1,$$$,8,
Panini Cafe - Downtown,90015,(213) 489-4200,-1,$$,829,600 W 9th St
Miceli’s Italian - Hollywood,90028,(323) 466-3438,-1,$$,666,1646 N Las Palmas Ave
Pizzicotto,90049,(310) 442-7188,-1,$$,413,11758 San Vicente Blvd
Raffallo’s Pizza,90029,(323) 660-8506,-1,$$,94,4708 Fountain Ave
Matteo’s,90064,(310) 475-4521,-1,$$$,129,2321 Westwood Blvd
Jon & Vinny’s,90036,(323) 334-3369,-1,$$,559,412 N Fairfax Ave
Pellicola Pizzeria,90014,(213) 614-8000,-1,$,371,421 W 8th St
The Capri Italian,90041,(323) 257-3225,-1,$$,397,4604 Eagle Rock Blvd
Orsa & Winston,90013,(213) 687-0300,-1,$$$$,278,122 W 4th St
Blair’s Restaurant,90039,(323) 660-1882,-1,$$$,408,2903 Rowena Ave
Enzo & Angela,90025,(310) 477-3880,-1,$$,256,11701 Wilshire Blvd
Casa Bianca Pizza Pie,90041,(323) 256-9617,-1,$$,1088,1650 Colorado Blvd
Il Macchiato Cafe,90013,(213) 488-1326,-1,$,78,312 W 5th St
Cafe Angelino,90048,(310) 246-1177,-1,$$,227,8735 W 3rd St
Italy’s Little Kitchen,90045,(310) 645-1220,-1,$$,294,8516 Lincoln Blvd
Il Segreto Ristorante Belair,90077,(310) 474-8644,-1,$$$,57,2932 Beverly Glen Cir
Hollywood Pies,90035,(323) 337-3212,-1,$$,683,6116 1/2 W Pico Blvd
Mauro’s Cafe,90046,(323) 653-2874,-1,$$,133,8112 Melrose Ave
Alimento,90026,(323) 928-2888,-1,$$$,265,1710 Silver Lake Blvd
Skylight Gardens,90024,(310) 824-1818,-1,$$,366,1139 Glendon Ave
Vincenti Ristorante,90049,(310) 207-0127,-1,$$$,142,11930 San Vicente Blvd
