shop name,postal code,phone number,star,price,number of reviews,street address
La Salsa,91324-2503,+1 818-700-1501,-1,,-1,9301 Tampa Ave
El Monge Loco Tortas Gigantes,,+1 323-407-2953,-1,,-1,3130 S Wester Ave
Tacos Sabor Jalisco,91406-6324,+1 818-901-8821,-1,,-1,15317 Vanowen St
Sazon Latino Restaurant,90006-3703,+1 213-458-9777,-1,$$ - $$$,-1,1903 W Olympic Blvd
El Mero Mero Taco Stand,91331-3621,+1 818-897-2327,-1,,-1,13743 Van Nuys Blvd
Pacific French Bakery,90023-2029,+1 323-261-0888,-1,$,-1,4462 E Olympic Blvd
Asada Mexican Restaurant,90012-2104,+1 213-621-9977,-1,,-1,701 W Cesar E Chavez Ave
El Gordo Restaurante,90023-2928,+1 323-269-4662,-1,,-1,1182 S Lorena St
El Taco,90731-3201,+1 310-831-8500,-1,,-1,901 S Pacific Ave
Taqueria D F,90011-6007,+1 213-748-9918,-1,,-1,2500 Maple Ave
Taqueria La Que Si Llena,90063-2217,+1 323-261-1864,-1,,-1,3630 E Cesar E Chavez Ave
Frutal Y Su Cocina,91306-2507,+1 818-998-7884,-1,,-1,20114 Saticoy St
Taco Virginia,90023-2525,+1 323-268-9532,-1,,-1,4081 Whittier Blvd
El Atacor No 6,90026-4450,+1 213-481-7579,-1,,-1,1378 W Sunset Blvd
Mariscos El Jato,90033-4433,+1 323-264-6590,-1,,-1,2936 E 4th St
Pop's Chicken,,+1 818-764-2144,-1,,-1,11721 Runnymede St
Taqueria Alvarez,90016-2550,+1 323-938-9224,-1,,-1,5577 W Adams Blvd
No 'Q' No Taqueria,90019,+1 323-737-2283,-1,,-1,3224 Venice Blvd
Rigo's Tacos,91325-3083,+1 818-717-8506,-1,,-1,8707 Lindley Ave
Al Pastor Taco Stand,90006-4526,+1 323-766-7648,-1,,-1,1810 S Vermont Ave
Tacos La Flama,90064-2907,+1 310-479-5383,-1,,-1,2404 S Barrington Ave
Rudy's Mexican Grill,90026-5833,+1 213-482-4890,-1,,-1,1263 W 2nd St
Birrieria Mexico,91405-3940,+1 818-909-9045,-1,,-1,14552 Vanowen St
Taco Rapido,90001-2715,+1 323-277-9654,-1,,-1,7401 S Alameda St
La Morena Bakery and Tortilleria,90033-1823,+1 323-266-1336,-1,,-1,2106 E Cesar E Chavez Ave
Tarascos Mexican Restaurant,90026,+1 323-669-3300,-1,,-1,3319 W Sunset Blvd
Los Petates,90022-4504,+1 323-723-4099,-1,,-1,6116 Whittier Blvd
Acapulco,90039-1824,+1 323-663-8275,-1,,-1,3280 Glendale Blvd
Maria's Mexican Restaurant,90731-5985,+1 310-833-6666,-1,,-1,2215 S Pacific Ave
Los Super Tacos,91605-3722,+1 818-579-6566,-1,,-1,11846 Sherman Way
Viva Taco La Estrella,90031-3158,+1 323-225-1148,-1,,-1,3733 N Mission Rd
California Mexican Grill,90064-1806,+1 310-473-0501,-1,,-1,11106 W Olympic Blvd
El Gallo Giro,91402,+1 818-891-5533,-1,,-1,8309 Van Nuys Blvd
Taco Flame & Fum Zone,90019-3997,+1 323-634-7344,-1,,-1,5450 W Pico Blvd Ste 202
El Taquito,90032-1636,+1 323-223-1649,-1,,-1,5053 Huntington Dr N
Tacos El Unico,90221-1906,+1 310-608-3677,-1,,-1,12920 S Atlantic Ave
Tacos La Estrella,90065-2955,+1 323-258-5256,-1,,-1,3415 Fletcher Dr
Taqueria Emmanuel,91401-2601,+1 818-787-8119,-1,,-1,6350 Van Nuys Blvd
Arturo's Tacos,90003-1640,+1 323-751-4302,-1,,-1,6319 Avalon Blvd
El Taco Mexicano,90011-3723,+1 323-233-1677,-1,,-1,1300 E Vernon Ave
Taqueria El Severo,90035-3414,+1 323-683-3081,-1,,-1,1437 S Robertson Blvd
Bill's Taco House,90011,+1 323-233-1587,-1,,-1,219 E Martin Luther King Jr Blvd.
Josefina's Restaurant,90015,+1 213-380-1669,-1,,-1,1151 Venice Boulevard
Tacos El Zorro,91405,+1 818-785-1220,-1,,-1,7207 Van Nuys Boulevard
Tacos Arandas,90003-2231,+1 323-752-5012,-1,,-1,347 E Florence Ave
Rio Grande Mexican Restaurant,91335-4042,+1 818-776-1506,-1,,-1,18845 Sherman Way
Tacos El Tapatio 3,90016-1308,,-1,,-1,5156 W Washington Blvd
Carnita's Michoacan,90006-4957,+1 213-748-1809,-1,$,-1,1605 South Hoover Street #105
Tacos Los Tomateros,90001-3113,+1 323-338-9500,-1,,-1,7673 S Alameda St
Lolita's Tamales,90022-4402,+1 323-724-4222,-1,$$$$,-1,6050 Whittier Blvd
El compa tacos y burritos,90019-3920,+1 323-932-1266,-1,,-1,5583 W Pico Blvd
Pita Hut,90038-1602,+1 323-462-4220,-1,,-1,1106 North Cahuenga Boulevard
Count Potato,90017-1811,+1 213-977-0415,-1,,-1,1125 West 6th Street
Daly Kitchen,90031-2230,+1 323-221-5923,-1,,-1,2333 Daly Street
Tacos Y Cemitas Puebla,91303-1745,+1 818-704-4773,-1,,-1,21008 Sherman Way
Taqueria Tijuana,90003-1873,+1 323-750-1719,-1,,-1,241 W Florence Ave
El Jardin Mexican Restaurant,91342-3923,+1 818-367-5050,-1,,-1,13076 Glenoaks Blvd
El Rincon Mexicano,91042-2714,+1 818-203-1774,-1,,-1,7061 Foothill Blvd
La Carmencita,,13237012063,-1,$$$$,-1,1156 N Highland
Antojitos mexicanos carmen's,,+1 213-864-9011,-1,,-1,"3368 west 8 street Los Angeles, California"
Me Gusta Gourmet Tamales,91331,+1 818-896-8789,-1,,-1,13754 Van Nuys Blvd
Marina Cafe,90744-6740,+1 310-847-1299,-1,$,-1,720 Peninsula Rd
Taqueria Montes,90001-1817,+1 323-582-2358,-1,,-1,1911 E Gage Ave
Manuelitos Mexican Restaurant,91306-3109,+1 818-992-1003,-1,,-1,20455 Sherman Way
Cilantro Always Fresh Mexican Grill,90015-2548,+1 213-748-3900,-1,,-1,1359 S Main St
La Piedad Mexican Restaurant,91406-5030,+1 818-782-3354,-1,,-1,15709 Vanowen St
Las Calaveras Mexican Restaurant,91324-4255,+1 818-993-3308,-1,,-1,8341 Tampa Ave
Tacos El Korita,,,-1,,-1,E Olympic Blvd and Herbert Ave
La Pasadita Tacos,90032-1725,,-1,,-1,5434 Huntington Dr S
House of Taco,91405-2894,+1 818-901-6934,-1,,-1,13521 Sherman Way
Golfo De Fonseca Restaurant,91331,+1 818-834-9492,-1,,-1,9761 Laurel Canyon Blvd
El Pollo Grande,90006,+1 213-749-4573,-1,,-1,1600 South Hoover Street
Corner Tacos,91352-1403,+1 818-714-5349,-1,,-1,9365 San Fernando Rd
Antojitos Carmen Restaurant,90033-3004,+1 323-264-1451,-1,,-1,2510 E Cesar E Chavez Ave
Tacos La Potranka,90059-2126,+1 323-351-6981,-1,,-1,2500 E 115th Pl
La Salsa Westwood,90024,+1 310-208-7083,-1,,-1,1154 Westwood Blvd.
La Salsa - Roosevelt Building,90004,+1 213-892-8227,-1,,-1,727 West 7th Street
La Lupita,90033-1824,+1 323-265-1456,-1,,-1,2211 E Cesar E Chavez Ave
Taco Sinaloa,90744-4217,+1 310-518-7955,-1,,-1,738 W Anaheim St
Las Margaritas Restaurant,90023-1529,+1 323-268-6902,-1,,-1,2914 Whittier Blvd
Taco-Ala-Carte,90035-4713,+1 310-553-8804,-1,,-1,9800 W Pico Blvd
Tacos Tumbras,90011-5648,+1 323-231-5087,-1,,-1,4267 Avalon Blvd
Mai Mexican Restaurant,90014-1902,+1 213-688-0011,-1,,-1,633 S Spring St
Mi Lindo Acapulco,90037-3810,+1 323-235-4452,-1,,-1,5303 S Main St
El Jalapeno Taqueria,90004-4418,+1 323-913-1572,-1,,-1,4165 Beverly Blvd
Taqueria Mexico,91304-4309,+1 818-886-0318,-1,,-1,20905 Roscoe Blvd
Taco Charlie,91331-3572,+1 818-890-0044,-1,,-1,10690 Laurel Canyon Blvd
3 Amigos FRSH Mexican Grill,91364-2637,+1 818-226-4000,-1,,-1,20040 Ventura Blvd
El Parador Restaurant,91605-6562,+1 818-765-0018,-1,,-1,11723 Saticoy St
Tacos Garibaldi,91331,+1 818-899-7036,-1,,-1,10041 Laurel Canyon Blvd
Restaurant Salvadoreno El,91605,+1 818-765-7474,-1,,-1,12500 Vanowen Street
Papas & Tacos,,+1 818-834-1727,-1,,-1,9752 Laurel Canyon Boulevard
Taqueria Juanito's,91406-5560,+1 818-781-6378,-1,,-1,16851 Victory Blvd
Tacos El Canelo,91331-1100,+1 818-834-1627,-1,,-1,11555 Glenoaks Blvd
El Michoacano,91605,+1 818-982-6625,-1,,-1,7201 Lankershim Boulevard
El Michoacan,91331,+1 818-834-4642,-1,,-1,11011 San Fernando Road
La Sirenita Mexican Restaurant,91401,+1 818-908-0742,-1,,-1,14032 Oxnard Street
Taco Mexico,90026-2431,+1 213-989-0367,-1,,-1,1538 Glendale Blvd
Nuevo San Salvador,90004-2607,+1 323-462-2525,-1,,-1,371 North Western Avenue
Nuevo Jalisco,90031-3432,+1 323-222-8237,-1,,-1,3017 North Main Street
Tacos Acapulco,91335-2818,+1 818-609-1103,-1,,-1,7448 Reseda Blvd
Marisco's El Bucanero,90058-2010,+1 323-235-6646,-1,,-1,4501 South Alameda Street
Lupita's Restaurant Idell,90065-1057,+1 323-223-7835,-1,,-1,2634 Idell Street
Los Comales Cafe,90005,+1 213-383-4317,-1,,-1,3329 West 8th Street
La Morenita,90023-3135,+1 323-265-9722,-1,,-1,1320 La Puerta St
La Adelita Restaurant,90026-2563,+1 213-483-4169,-1,,-1,1311 Glendale Boulevard
Islita's 2,90001-1129,+1 323-234-4952,-1,,-1,5900 South Central Avenue
La Fe,90026-3319,+1 213-481-9896,-1,,-1,1525 W. Sunset Blvd.
Metro Grill Cafe,90015-3533,+1 213-746-4889,-1,,-1,231 Venice Blvd
Itacorta,91601,+1 818-353-1002,-1,,-1,7233 Foothill Blvd
Restaurant Santa Cecilia,90033-3422,+1 323-980-0716,-1,$,-1,1707 Mariachi Plaza
Rancheros Tacos,91352-3437,+1 818-504-2789,-1,,-1,8447 Sunland Blvd
La Barbacha,90033-3004,+1 323-264-1451,-1,,-1,2510 E Cesar E Chavez Ave
El Ranchero Chido,91343-5106,+1 818-894-0470,-1,,-1,15304 Parthenia St
El Polito Campeon,91405,+1 818-785-9075,-1,,-1,7514 Woodman Ave
Spartan Tacos and Ribs,90033-3409,+1 310-228-0582,-1,,-1,100 Bailey St
Rigo's Taco,91306-2500,+1 818-718-9252,-1,,-1,20154 Saticoy St
Fuego Fusion Tacos,90065,+1 626-607-5051,-1,,-1,2000 Mt. Washington Rd.
Martha's Mexican Food,90041,+1 323-358-3148,-1,,-1,Ave 46 & York Blvd
Taqueria El Tapatio,91367-1633,+1 818-883-6142,-1,,-1,22806 Victory Blvd
Costa Del Sol Restaurant,90006-4007,+1 213-487-2958,-1,,-1,2454 West Pico Boulevard
Platillos Mexicanos Arceo,91335,+1 818-647-2960,-1,,-1,123 Roscoe Ave
Tacos La Catrina,90026,+1 213-854-2115,-1,,-1,Near 3515 Temple St
La Reyna Restaurant,90021-1302,+1 213-624-9879,-1,,-1,2000 East 7th Street
Centinela Cafe,90066-6820,+1 310-391-2585,-1,$,-1,4800 South Centinela Avenue
Casa Cabral,90040-2105,+1 323-728-4788,-1,$$ - $$$,-1,5423 East Washington Boulevard
Martita's Mexican Restaurant,90031-2323,+1 323-227-5752,-1,,-1,2657 Pasadena Ave
Los 3 Amigos Restaurant,90029,+1 323-662-9202,-1,,-1,4869 Santa Monica Blvd.
Mariscos Vallarta,91401-1831,+1 818-989-1214,-1,,-1,13324 Victory Blvd
Tacos El Corita,91342-2343,+1 818-421-9563,-1,,-1,13570 1/2 Eldridge Ave
Tacos Y Burritos El Texano,90033,+1 323-547-1831,-1,,-1,2308 E 4th St
El Tejado,90023-2640,+1 323-261-6661,-1,,-1,1426 S Soto St
Last Call Tacos,90026,+1 323-286-9413,-1,,-1,2939 W Sunset Blvd
El Canario,90033,+1 323-266-2459,-1,,-1,1816 East 1st Street
Conchitas Restaurante y Pupuseria,90029-3778,+1 323-498-5360,-1,,-1,820 N Western Ave
El Kiosko Mexican Grill & Events,90063-4142,+1 323-266-3301,-1,,-1,3534 E 1st St
Taco Loco,91311-5892,+1 818-700-7876,-1,,-1,21416 Nordhoff St
Cocina Dona Chona,90001-2746,+1 323-581-3036,-1,,-1,1938 E Florence Ave
Adriana's Mexican Food,91335-4200,+1 818-457-4924,-1,,-1,6800 Reseda Blvd
La Bahia Mexican & Seafood Cuisine,91304-2345,+1 818-704-0256,-1,,-1,8414 Topanga Canyon Blvd
Tacos Calimex,90003-3324,+1 323-565-3566,-1,,-1,152 W Manchester Ave
Monarcas Mexican,90710-2932,+1 310-326-2617,-1,,-1,1220 Pacific Coast Hwy
El Tortillazo Mexican,91605-3407,+1 818-764-0679,-1,,-1,13305 Saticoy St
Rigos Taco 4,90001-4039,+1 323-583-9657,-1,,-1,1816 Firestone Blvd
Licha's Restaurant,90013-1103,+1 213-680-4674,-1,,-1,422 South Broadway
San Vicente Cafe,90048-5426,+1 323-939-5055,-1,$$ - $$$,-1,6310 San Vicente Boulevard
Super Pollos Rositisa DOS,90023-2205,+1 323-268-2842,-1,,-1,3353 Whittier Blvd
Ostioneria Colima - Alvarado,90026-4902,+1 213-484-8276,-1,$$ - $$$,-1,434 North Alvarado Street
Tacos El Patio,90029-1024,+1 323-957-0461,-1,,-1,1157 N Western Ave
Daddys Burritos,90016-2603,+1 323-954-7126,-1,,-1,5401 W Adams Blvd
Taquerra La Flor De Sahuaio,90022-3701,+1 323-262-8721,-1,,-1,4601 East Olympic Boulevard
Las Brisas,90033-2415,+1 323-222-4686,-1,$,-1,1829 East Cesar E Chavez Avenue
Rigos Taco 2,91401-4046,+1 818-787-2899,-1,,-1,13662 Oxnard St
Tacos El Pocho,90034-3417,+1 702-505-0588,-1,,-1,3061 Overland Ave
Taqueria Los Tres Hermanos,91405-1946,+1 818-780-9930,-1,,-1,7456 Van Nuys Blvd
Tony's Restaurant,90014-3458,+1 213-489-2906,-1,,-1,737 South Los Angeles Street
Rigos Taco,90007-1841,+1 213-749-7420,-1,,-1,2212 S Union Ave
Mayas Taco Market,90026-2524,,-1,,-1,1600 N Alvarado St
Guacamayas.. De Leon Gto Mx,90011-3051,+1 323-228-5844,-1,,-1,4269 S Central Ave
La Carmencita Ltd.,90038,13237012063,-1,$$ - $$$,-1,1156 N. Highland
El Guanaco Restaurant,90057-4023,+1 213-413-3856,-1,,-1,2015 West 7th Street
House Taco,91405-2802,+1 818-901-6934,-1,,-1,7216 Allott Ave
Good Grill,90015-1775,+1 213-749-2345,-1,,-1,210 E Olympic Blvd
California Burrito Grill,90020-3130,+1 213-389-7770,-1,,-1,4059 W 3rd St
Tacos El Unicos,90044-1857,+1 323-242-7447,-1,,-1,10006 S Normandie Ave
Amanecer Salvadoreno,90005-1815,+1 213-382-2591,-1,,-1,3059 West 8th Street
Camino Real Al Sauz Mexican Restaurant,90032-4114,+1 323-225-5889,-1,,-1,1704 N Eastern Ave
El Huarache Antojitos Mexicanos,90744-1506,+1 310-518-2384,-1,,-1,1415 N Avalon Blvd
Diego's Don Mexican Restaurant,91406-3047,+1 818-782-3020,-1,,-1,16060 Saticoy St
El Burrito Jr,90019-6901,+1 323-939-5649,-1,,-1,1018 S La Brea Ave
Tono's Tacos,90022-1402,+1 323-261-0098,-1,,-1,4300 E Cesar E Chavez Ave
Muy Prontos Tacos,90731-4703,+1 310-831-2616,-1,,-1,1432 S Pacific Ave
Tacos Los Toritos,91342,+1 818-367-7153,-1,,-1,13060 Glenoaks Blvd
Taco Man Los Angeles,90063-3842,+1 323-515-9794,-1,,-1,3330 City Terrace Dr
Tacos Chapalita,90031-2602,+1 323-222-4751,-1,,-1,2929 1/2 N Broadway
Tacos Michoacan,91343-6407,+1 818-893-2204,-1,,-1,15755 Roscoe Blvd
La Cocina Mexican Restaurant,90065-2845,+1 323-257-8717,-1,,-1,3322 Verdugo Rd
Mexican Fast Food,91344-5008,+1 818-832-9983,-1,,-1,11061 Balboa Blvd
Tacos El Paisa,90032-3946,+1 323-223-8206,-1,,-1,5234 Valley Blvd
Taqueria El Charrito,90029-2909,+1 323-661-0467,-1,,-1,811 N Virgil Ave
Tony's Tacos,90061-2027,+1 323-755-2656,-1,,-1,10901 S Main St
Mexicana Restaurant,91406-4810,+1 818-787-0827,-1,,-1,16045 Vanowen St
Leo's Mexican Food,91605-3148,+1 818-982-3352,-1,,-1,7550 Laurel Canyon Blvd
El Toro Cantina,90036-4212,+1 323-525-2618,-1,,-1,5364 Wilshire Blvd
Hola Fresh Mexican Grill,90028-5001,+1 323-466-0000,-1,,-1,1807 N Cahuenga Blvd
Tacos El Rayo 2,90003-2612,+1 323-759-4930,-1,,-1,8025 Avalon Blvd
Tacos El Gordo,91605-1610,+1 818-252-0051,-1,,-1,8015 Lankershim Blvd
El Atacor Restaurant,90065,+1 323-342-0180,-1,,-1,3520 N Figueroa St
Tio Pepe,90023-3041,+1 323-264-6453,-1,$,-1,3578 E 8th St
Rancheros Mexican Food,91342-2500,+1 818-364-5808,-1,,-1,13382 Sayre St
Tacone Kim's Venture,91367-3627,+1 818-992-8820,-1,,-1,6100 Topanga Canyon Blvd
Viva Grill,90069-1811,+1 310-659-6555,-1,,-1,8915 W Sunset Blvd
LA Nueva Fogata,91406-3748,+1 818-782-8349,-1,,-1,16852 Sherman Way
Taqueria Jerez,91402-2402,+1 818-895-8732,-1,,-1,8700 Van Nuys Blvd
Chuy Lee's Asian Taco Fusion,91364-1724,+1 818-347-4116,-1,,-1,21912 Ventura Blvd
Mario Zamora Restaurant,90001-3321,+1 323-582-2033,-1,,-1,8101 South Central Avenue
World Wide Tacos,90008-2726,+1 323-291-1500,-1,,-1,2419 W Martin Luther King Jr Blvd
Teri N Taco,90020-4194,+1 213-220-0992,-1,,-1,401 S Western Ave Ste B
El Rey Mexican Grill,91436-4401,+1 818-385-1302,-1,,-1,15928 Ventura Blvd
El Indio Azteca,91344-7051,+1 818-893-1913,-1,,-1,16147 Devonshire St
Daniel Taco's,91343-5105,+1 818-892-7970,-1,,-1,15307 Parthenia St
Taco Frausto's,90022-5421,+1 323-727-7827,-1,,-1,1519 Garfield Ave
East Los Angeles Tacos,90006-1711,1-855-ELA-TACO,-1,,-1,2882 James M Wood Blvd
Taqueria Don Adrian,91411-1805,+1 818-786-0328,-1,,-1,14902 Victory Blvd
Beggies Tacos,,+1 949-945-0670,-1,,-1,16194 1/2 W Sunset Blvd
Taqueria San Jose,91406-4769,+1 818-994-0032,-1,,-1,16435 Vanowen St
El Taco Llama Restaurant,91406-5029,+1 818-997-9450,-1,,-1,15708 Vanowen St
Garduno's Taco Queen,90022-1704,+1 323-268-4480,-1,,-1,5144 E Beverly Blvd
La Jungla Mexican Restaurant,90058-1729,+1 323-251-8495,-1,,-1,1713 E Vernon Ave Ste 112
6138 Tacos,90042-3548,,-1,,-1,6138 York Blvd
Sushi Gen,90012-4209,+1 213-617-0552,4.5,$$ - $$$,271,422 E 2nd St
SUGARFISH by sushi nozawa,90017-3842,+1 213-627-3000,4.5,$$ - $$$,280,600 W 7th St
RockSugar Pan Asian Kitchen,90067-6501,+1 310-552-9988,4.5,$$ - $$$,337,10250 Santa Monica Blvd
Blujam Cafe,90046-7526,+1 323-951-9191,4.5,$$ - $$$,202,7371 Melrose Ave
Nobu,90069-4709,+1 310-657-5711,4.5,$$$$,246,903 N La Cienega Blvd
Katsuya,90028,+1 323-871-8777,4.5,$$$$,401,6300 Hollywood Blvd
Yamashiro,90068-3782,+1 323-466-5125,4.0,$$$$,619,1999 N Sycamore Ave
n/naka,90034-5419,+1 310-836-6252,5.0,$$$$,77,3455 Overland Ave
Daikokuya,90025,+1 310-575-4999,4.5,$,202,2208 Sawtelle Blvd
Tatsu Ramen,90025-6200,+1 310-684-2889,4.5,$$ - $$$,88,2123 Sawtelle Blvd
Poke-Poke,,+1 424-228-5132,4.5,$,66,1827 Ocean Front Walk
Shojin Organic and Natural,90013-1735,+1 213-617-0305,4.5,$$ - $$$,85,333 S Alameda St Ste 310
Katsuya - LA Live,90015-1360,+1 213-747-9797,4.0,$$ - $$$,201,800 W Olympic Blvd
Picca,,13102770133,4.0,$$ - $$$,148,9575 West Pico Blvd
Sushi Katsu-ya,91604-2613,+1 818-985-6976,4.5,$$ - $$$,121,11680 Ventura Blvd
Iroha,91604-2235,+1 818-990-9559,4.5,$$ - $$$,64,12953 Ventura Blvd
Chaya Downtown,90071,+1 213-236-9577,4.5,$$ - $$$,102,525 S. Flower Street
Chaya Venice,90291-2552,+1 310-396-1179,4.0,$$ - $$$,159,110 Navy St
Chiba Restaurant,91605-2833,+1 818-765-9119,4.5,$$ - $$$,50,11713 Saticoy St
Wokcano - Downtown LA,90017-3404,+1 213-623-2288,4.0,$$ - $$$,109,800 W 7th St
Oomasa,,+1 213-623-9048,4.5,$$ - $$$,76,100 Alameda street
Marugame Monzo,,+1 213-346-9762,4.5,$$ - $$$,40,"329 E. 1st , Los Angeles, California 90012"
Asanebo,91604-2607,+1 818-760-3348,4.5,$$$$,65,11941 Ventura Blvd
Restaurant Hama,90291-3764,+1 310-396-8783,4.5,$$ - $$$,69,213 Windward Ave
izaka-ya by katsuya,90048,+1 323-782-9536,4.5,$$ - $$$,97,8420 w. 3rd st
Blue Ribbon Sushi Bar & Grill,90036-6222,+1 323-352-9300,4.5,$$ - $$$,30,189 The Grove Dr
Takami Sushi and Robata,90017-2606,+1 213-236-9600,4.0,$$ - $$$,148,811 Wilshire Blvd
Silver Lake Ramen,90026-2127,+1 323-660-8100,4.5,$,37,2927 W Sunset Blvd
Shin-Sen-Gumi LA,90013,+1 213-687-7108,4.5,$$ - $$$,42,132 S Central Ave
Shintaro,90068,+1 323-882-6524,4.0,$$ - $$$,70,1900 N Highland Ave Ste 5
Tsujita LA,90025-6229,310-231-0222,4.0,$$ - $$$,103,2057 Sawtelle Blvd
Kanpai Sushi Bar and Grill,90045,+1 310-338-7223,4.5,$$ - $$$,88,8325 Lincoln Blvd
Kagura Downtown,90012-3908,+1 213-680-9686,4.5,$$ - $$$,36,137 Japanese Village Plaza Mall
Ramen Jinya,91604-3163,+1 818-980-3977,4.5,$$ - $$$,44,11239 Ventura Blvd
Kino Sushi,,3234654567,4.0,$$ - $$$,69,"6721 Hollywood Blvd, Los Angeles, CA"
Kiwami,91604-2606,+1 818-763-3910,4.5,$$ - $$$,42,11920 Ventura Blvd
Sugarfish by Sushi Nozawa,90049-6517,+1 310-820-4477,4.5,$$ - $$$,53,11640 San Vicente Blvd
Cho Oishi,90028-6136,323-464-0500,3.5,$$ - $$$,131,6801 Hollywood Blvd
Kabuki - Hollywood,90028,+1 323-464-6003,4.0,$$ - $$$,52,1545 Vine Street
Kula Revolving Sushi Bar,90012-4202,+1 213-290-9631,4.0,$$ - $$$,49,333 E 2nd St
Robata Jinya,90048-4307,+1 323-653-8877,4.5,$$ - $$$,35,8050 W 3rd St
Kifune Sushi Bar,90292-5213,+1 310-822-1595,4.0,$$ - $$$,48,405 Washington Blvd
Koi,90069,+1 310-659-9449,4.5,,24,7355 Lankershim Blvd
Hide Sushi,90025-6230,+1 310-477-7242,4.0,$$ - $$$,82,2040 Sawtelle Blvd
Sushi Roku,90048-4124,+1 323-655-6767,4.0,$$ - $$$,109,8445 W 3rd St
Sushi Yuzu,91602-2518,+1 818-763-8355,4.5,$$ - $$$,28,10118 Riverside Dr
Sushi Enya,90012-3901,,5.0,$$ - $$$,16,343 E 1st St
Orochon Ramen,,+1 213-617-1766,4.0,$,75,123 Astronaut E S Onizuka St
Wabi-Sabi,90291-3744,+1 310-314-2229,4.0,$$ - $$$,52,1635 Abbot Kinney Boulevard
Shabu Shabu House Restaurant,90012-3908,+1 213-680-3890,4.5,$$ - $$$,67,127 Japanese Village Plaza Mall
Sushi Stop,91316-3853,+1 818-986-0014,4.5,$$ - $$$,22,17547 Ventura Blvd
FIN the Restaurant,90066-5507,+1 310-398-8611,4.5,$$ - $$$,18,12223 W Washington Blvd
Cafe Sierra,91608-1001,+1 818-509-2030,4.0,$$ - $$$,96,555 Universal Hollywood Dr
Kabuki Japanese Restaurant,90045-8832,+1 310-641-5524,4.0,$$ - $$$,57,6081 Center Dr Ste 203
KazuNori,90013-1310,+1 213-493-6956,4.5,$$ - $$$,22,421 S Main St
Sushi Sasabune,90049,+1 310-478-3596,4.5,$$$$,77,11917 Wilshire Blvd
Benihana,91436-2271,+1 818-788-7121,4.0,$$ - $$$,76,16226 Ventura Blvd
Sushi Zo,90034-2713,+1 310-842-3977,4.5,$$$$,39,9824 National Blvd
Hurry Curry of Tokyo,90025-6249,+1 310-473-1640,4.0,$,48,2131 Sawtelle Blvd
Hamasaku,90025-3523,+1 310-479-7636,4.5,$$ - $$$,21,11043 Santa Monica Blvd
Sushi Dan,91604-3546,+1 818-985-2254,4.0,$$ - $$$,53,11056 Ventura Blvd
Canal Club,90291-4125,+1 310-823-3878,4.0,$$ - $$$,44,2025 Pacific Ave
Curry House,,+1 213-687-7344,4.0,$,48,123 Astronaut E S Onizuka St
Sweet Fish Sushi Bar,90094-4017,+1 424-228-2298,4.5,$$ - $$$,15,13020 Pacific Promenade
Mr. Ramen,90063,+1 213-626-4252,4.0,$,44,341 East 1st Street
Sushi Iki,91356-4162,+1 818-343-3470,5.0,$$$$,12,18663 Ventura Blvd
Maruya,90012-3909,+1 213-613-9988,4.0,$$ - $$$,21,104 Japanese Village Plaza Mall
Yen Sushi,90035,+1 310-278-0691,4.0,$$ - $$$,33,9618 West Pico Boulevard #509
Hirozen,90048-2633,+1 323-653-0470,4.5,$$ - $$$,29,8385 Beverly Blvd
Mizu 212 Degrees,90025-6230,+1 310-478-8979,4.5,,24,2000 Sawtelle Blvd
Urban Ramen,90046-3429,+1 323-512-6077,4.0,$,29,7300 W Sunset Blvd
Noshi Sushi,90004-1802,+1 323-469-3458,4.0,$$ - $$$,23,4430 Beverly Blvd
SHU - Sushi House Unico,90077,+1 310-474-2740,4.5,$$ - $$$,18,2932 1/2 Beverly Glen Circle
The Room Sushi Bar,90025-4612,+1 310-474-0462,4.0,$$ - $$$,14,1884 Westwood Blvd
FuRaiBo,90025-6230,+1 310-444-1432,4.0,$$ - $$$,51,2068 Sawtelle Blvd
Chaya Brasserie,90001,+1 310-859-8833,4.0,$$$$,104,8741 Alden Dr
Take A Bao,,,4.5,$$ - $$$,23,11838 Ventura Boulevard
Sushi Go 55,,+1 213-687-0777,4.5,$$ - $$$,24,"333 S. Alameda, Suite 317"
Ta-ke Sushi Restaurant,90069-2108,+1 310-659-6580,4.5,,11,8866 W Sunset Blvd
Shin Ramen,90028-6901,(323) 874-4692,4.0,$,12,1655 N La Brea Ave
Asahi Sushi,,+1 818-360-8499,4.5,,10,10375 Balboa Blvd.
Sushi Ichiban Kan,91364-2623,+1 818-883-8288,4.5,$$ - $$$,11,19723 Ventura Blvd
Gyu-Kaku Japanese BBQ Dining,90064-2111,+1 310-234-8641,4.0,$$ - $$$,49,10925 W Pico Blvd
Ramenya,90064-1522,+1 310-575-9337,4.0,$,24,11555 W Olympic Blvd
Suehiro Cafe,90012-3901,+1 213-626-9132,4.0,$,34,337 E 1st St
Far Bar,90012-3901,+1 213-617-9990,4.0,$$ - $$$,24,347 E 1st St
Pokinometry,,3236457730,4.5,$,6,6801 Hollywood Blvd Suite 316
Santouka Ramen,90066,+1 310-391-1101,4.5,$,44,3760 S Centinela Ave
Daichan,91604,+1 818-980-8450,4.5,$$ - $$$,28,11288 Ventura Boulevard
Kura Sushi,90045,+1 310-568-9800,4.0,$$ - $$$,26,5567 W Manchester Ave
