ID,shop name,postal code,phone number,star,price,number of reviews,street address
2764,joe's pizza,90028,3234679500,-1,$,431,6504 hollywood blvd
2765,barone's famous italian restaurant,91401,8187826004,-1,$$,496,13726 oxnard st
2766,trastevere,90028,3239623700,-1,$$,222,6801 hollywood blvd
2767,garage pizza,90029,3236681190,-1,$,734,4339 w sunset blvd
2768,market city caffe,91502,8188407036,-1,$$,561,164 e palm ave
2769,la scala,90210,3102750579,-1,$$,340,434 n canon dr
2770,via veneto,90405,3103991843,-1,$$$$,338,3009 main st
2771,roma deli,91606,8187638296,-1,$,247,6449 lankershim blvd.
2772,stella barra pizzeria,90405,3103969250,-1,$$,722,2000 main st
2773,piccolo paradiso,90212,3102710030,-1,$$$,154,150 s beverly dr
2774,barbianca local kitchen,90292,3105776039,-1,$$,118,13480 maxella ave
2775,the office hours,90015,,-1,,1,919 albany st
2776,artos pizza,91205,8185465555,-1,$,77,1360 e colorado st
2777,christines' mexican and italian,90063,3108833681,-1,,2,3818 e ceasar e chavez ave
2778,ugo cafe downtown,90014,2136283213,-1,$,15,502 w 6th st
2779,fritto misto,90254,3103186098,-1,$$,613,316 pier ave
2780,pronto pizza,90022,3235264040,-1,$,31,4770 e cesar chavez ave
2781,villa blanca,90210,3108597600,-1,$$$,1157,9601 brighton way
2782,oliva trattoria,91403,8187894490,-1,$$,345,4449 van nuys blvd
2783,il forno caldo,90210,3107770040,-1,$$,267,9705 s santa monica blvd
2784,petrillo's pizza restaurant,91776,6262807332,-1,$$,907,833 e valley blvd
2785,caffe pinguini italian restaurant,90293,3103060117,-1,$$$,188,6935 pacific ave
2786,two boots echo park,90026,2134132668,-1,$,630,1818 w sunset blvd
2787,ancora cucina italiana,91356,8188818411,-1,$$,206,19647 ventura blvd
2788,george's italian food,90063,,-1,$,2,302 north herbert ave
2789,polentoni,90230,3103136077,-1,$$,506,11800 jefferson blvd
2790,george's cucina italiana,91201,8182467777,-1,$$,151,1418 w kenneth rd
2791,pizza studio,90017,2136233048,-1,$,146,735 s. figueroa st.
2792,vitello's restaurant,91604,8187690905,-1,$$,634,4349 tujunga ave
2793,mi piace,91105,6267953131,-1,$$,2458,25 e colorado blvd
2794,deano's gourmet pizza,90036,3239356373,-1,$$,108,6333 w 3rd st
2795,two guys from italy,91206,8182400020,-1,$$,363,405 n verdugo rd
2796,roma specialty pizza,90066,3103980180,-1,$$,168,3519 s centinela ave
2797,salvatore italian restaurant,90640,3237272803,-1,$$,203,125 n 6th st
2798,il fornaio,90266,3107259555,-1,$$,388,"1800 rosecrans avenue, building f"
2799,lamonica's new york pizza,90024,3102088671,-1,$,744,1066 gayley ave
2800,cafe carolina,91316,8188818600,-1,$$,414,17934 ventura blvd
2801,louises trattoria,,3236513880,-1,,3,
2802,sapori ristorante,90292,3108211740,-1,$$,195,13723 fiji way
2803,scardino's italian restaurant,90503,3105422222,-1,$$,508,4803 torrance blvd
2804,corsica italian delicatessen,91040,8183527213,-1,$$,107,8111 foothill blvd
2805,fabrocini's italian kitchen,91356,8183424490,-1,$$,264,18608 ventura blvd
2806,barbershop ristorante,90291,4242725849,-1,,2,1205 abbot kinney blvd
2807,sfixio,90210,3103851800,-1,$$$,242,9737 s santa monica blvd
2808,pizza hut,90006,3237347713,-1,$$,27,1555 s western ave
2809,venice cucina,90291,3103926300,-1,$$,96,209 windward ave
2810,prova pizzeria,90069,3108557285,-1,$$,298,8729 santa monica blvd
2811,porta via,90210,3102746534,-1,$$,235,424 n canon dr
2812,papi's pizzeria,90014,2136233588,-1,$$,222,109 e 8th st
2813,raffallo's pizza,90028,3238514022,-1,$$,148,1657 n la brea ave
2814,fat tomato pizza,90028,3239628833,-1,$$,65,1429 n highland ave
2815,spoon house bakery & restaurant,90247,3105380376,-1,$$,950,1601 w redondo beach blvd
2816,piccolo pizza & deli,90013,6262095223,-1,$,1,317 s broadway
2817,the coop pizza,90034,3108374462,-1,$,493,10006 national blvd
2818,baldoria,90012,2139473329,-1,$$,92,243 s san pedro st
2819,enzo's pizzeria,90024,3102083696,-1,$,523,10940 weyburn ave
2820,shalom pizza,90035,3102712255,-1,$,147,8715 w pico blvd
2821,il ristorante di giorgio baldi,90402,3105731660,-1,$$$$,325,114 w channel rd
2822,fresco ristorante,91204,8182475541,-1,$$,56,514 s brand blvd
2823,louise's trattoria,90403,3103948888,-1,$$,177,1008 montana ave
2824,briganti,91030,6264414663,-1,$$,149,1423 mission st
2825,the tasting kitchen,90291,3103926644,-1,$$$,1260,1633 abbot kinney blvd
2826,luciano's ristorante,91105,6264400637,-1,$$,145,117 w california blvd
2827,gennaro's ristorante,91202,8182436231,-1,$$$,100,1109 n brand blvd
2828,pizza hut,90026,2133877711,-1,$$,22,2542 w temple st
2829,joe's pizza - west hollywood,90069,3103580900,-1,$,269,8539 w sunset blvd
2830,161st street pizza,90068,3238516161,-1,$,121,3252 cahuenga blvd w
2831,the wooden fork,91203,8182415010,-1,$$,400,316 n brand blvd
2832,pizzanista!,90021,2136271430,-1,$,668,2019 e 7th st
2833,maria's italian kitchen,91423,8189060783,-1,$$,269,13353 ventura blvd
2834,bacari pdr,90293,3104392100,-1,$$,390,6805 vista del mar ln
2835,800 degrees neapolitan pizzeria,90017,2135423790,-1,$$,388,800 wilshire blvd
2836,pitfire artisan pizza,91601,8189802949,-1,$$,989,5211 lankershim blvd
2837,pinocchio in cucina,90272,3104540709,-1,$$,103,970 monument st
2838,d'amore's famous pizza,90024,3102091212,-1,$,158,1136 westwood blvd
2839,pieology pizzeria,90010,2133816445,-1,$,129,3377 wilshire blvd
2840,modo mio cucina rustica,90272,3104590979,-1,$$,69,15200 sunset blvd
2841,pizza hut,90003,3237538800,-1,$$,18,7229 s. figueroa st.
2842,big mama's & papa's pizzeria,90046,3238518111,-1,$$,167,7353 w sunset blvd
2843,peppone ristorante,90049,3104767379,-1,$$$,111,11628 barrington ct
2844,crispy crust,90038,3234672000,-1,$,330,1253 n vine st
2845,capri cucina,90058,3235880004,-1,$$,35,3608 s soto st
2846,frumentos italian market,90640,3237212071,-1,$$,237,214 w beverly blvd
2847,blazing stone pizza,90032,3232763939,-1,$,153,3501 monterey rd
2848,piazza lounge,90048,3106522088,-1,$$,12,"8500 beverly blvd, level 6"
2849,sm pizza,90046,3239375526,-1,,2,7261 melrose ave
2850,ferraro's on the hill,90220,3108853465,-1,$,71,901 w victoria st
2851,locanda portofino,90403,3103942070,-1,$$$,201,1110 montana ave
2852,aria v wine bar,90230,3103136077,-1,$$,145,11800 jefferson blvd
2853,trastevere,90401,3103191985,-1,$$,493,1360 3rd st promenade
2854,carmine's ii caffe,90025,3104414706,-1,$$$,121,10463 santa monica blvd
2855,ciccero's pizza,90064,3104777758,-1,$,143,11651 w pico blvd
2856,california pizza kitchen,90071,2136262616,-1,$$,132,330 s hope st
2857,la tavolata,90701,5629248000,-1,$$,581,11688 s st
2858,settebello pizzeria napoletana,90292,3103068204,-1,$$,229,13455 maxella ave
2859,two guys from italy,91106,6267934444,-1,$$,81,950 e colorado blvd
2860,dave's 2 for 1 pizza,90063,3232699421,-1,$,28,3480 e cesar e chavez ave
2861,maria's italian kitchen,91436,8187832920,-1,$$,254,16608 ventura blvd
2862,la gondola restaurant,90211,3102471239,-1,$$$,127,9025 wilshire blvd
2863,la cava,91423,8189811517,-1,$$$,221,13565 ventura blvd
2864,bmpp tavern & lounge,91356,8183448866,-1,$$,41,19527 ventura blvd
2865,lido pizza,91411,8187812551,-1,$$,503,15232 victory blvd
2866,charlies trio cafe,91801,6262844943,-1,$$,386,47 w main st
2867,big mama's & papa's pizzeria,90017,2136275556,-1,$,190,657 s flower st
2868,lomeli's italian and mexican cuisine,90038,3234655586,-1,,-1,5710 santa monica blvd
2869,sbarro,90032,3232251464,-1,$,14,5151 state university dr
2870,vincenzo ristorante,90403,3103956619,-1,$$$,83,714 montana ave
2871,ristorante al mare,90401,3104584448,-1,$$,207,250 santa monica pier
2872,prime italian,91423,8189908044,-1,$,71,14102 magnolia blvd
2873,caruso's,91042,8182734987,-1,$$,123,10504 mt gleason ave
2874,bianconi,90048,3238799777,-1,$$$,12,8338 w 3rd st
2875,marchello's pizza,90211,3109673003,-1,$,121,214 s robertson blvd
2876,rosti,90403,3103933236,-1,$$,372,931 montana ave
2877,vittorio ristorante & pizzeria,90272,3104593755,-1,$$,80,16646 marquez ave
2878,pizza hut,90008,3232914000,-1,$$,27,4356 leimert blvd
2879,piara pizza,90004,3239068282,-1,$,30,4165 beverly blvd
2880,little caesars,90023,3232688994,-1,,5,3476 whittier blvd
2881,pizza hut,90015,2133886111,-1,$,39,1562 w pico blvd
2882,taste bistro cafe,90017,2134811111,-1,$,21,1127 wilshire blvd
2883,papa pavoni's,90038,3235551848,-1,$,-1,6101 melrose ave
2884,il fornaio,91103,6266839797,-1,$$,638,24 west union street
2885,carmine's italian restaurant,91006,6264454726,-1,$$,411,311 e live oak ave
2886,buon gusto ristorante,91345,8188939985,-1,$$,199,15535 devonshire st
2887,love & salt,90266,3105455252,-1,$$$,462,317 manhattan beach blvd
2888,pizza hut,90011,3232331444,-1,$$,16,4351 s central ave
2889,aliotta's via firenze,90503,3103719555,-1,$$,228,4485 torrance blvd
2890,lido di manhattan ristorante & bar,90266,3105360730,-1,$$,282,1550 rosecrans ave
2891,cafe corleone,90723,5624086100,-1,$$,159,15337 paramount blvd
2892,climax pizza pasta house,90029,3234660826,-1,,1,1075 n western ave 105
2893,spumoni,90403,3103932944,-1,$$,265,713 montana ave
2894,obica mozzarella bar pizza e cucina,90069,3103605983,-1,$$$,25,8630 w sunset blvd
2895,casa nuova,91352,8187719889,-1,$$,67,8759 glenoaks blvd
2896,pizza hut,90059,3238209629,-1,$$,19,611 e. imperial hwy.
2897,panini pizzeria & italian kitchen,90069,3106524726,-1,$$,152,8849 w sunset blvd
2898,pizza hut,90047,3232902290,-1,$,19,1851 w slauson ave
2899,victorio's ristorante,91606,8187629000,-1,$$,160,10901 victory blvd
2900,bistro of santa monica,90404,3104535442,-1,$$,138,2301 santa monica blvd
2901,giuseppe's pizzeria,91020,8189571313,-1,$$,182,2428 honolulu ave
2902,amarone kitchen & wine,90069,3106522233,-1,$$$,172,8868 w sunset blvd
2903,celestino,91101,6267954006,-1,$$,504,141 s lake ave
2904,frankie's italian kitchen,91356,8187051295,-1,$$,214,5538 reseda blvd
2905,bettolino kitchen,90277,3103750500,-1,$$,175,211 palos verdes blvd
2906,ameci pizza & pasta - burbank,91502,8188465200,-1,$,381,244 n glenoaks blvd
2907,zane's,90254,3103747488,-1,$$$,387,1150 hermosa ave
2908,hostaria piave,90277,3103741000,-1,$$,262,231 s pacific coast hwy
2909,portobello's cuisine,91020,8189577524,-1,$$,177,2235 honolulu ave
2910,caffe' delfini,90402,3104598823,-1,$$$,103,147 w channel rd
2911,berri's kitchen,90025,3108782210,-1,$$,172,11078 santa monica blvd
2912,rosario's italian restaurant,90745,3105490212,-1,$$,224,1343 e carson st
2913,ciao italia ristorante,90601,5624642426,-1,$$,276,13112 philadelphia st
2914,the bottle inn,90254,3103769595,-1,$$,190,26 22nd st
2915,sbarro,90024,3107944080,-1,$,20,ucla 308 westwood plaza
2916,genovese's pizza,91801,6262895667,-1,$$,149,2900 w main st
2917,tony's italian deli,91506,8188489000,-1,$,163,1124 w magnolia blvd
2918,bella sera trattoria,91016,6263591399,-1,$$,378,422 s myrtle ave
2919,extreme pizza - westwood,90024,3102952535,-1,$$,118,1067 glendon ave
2920,bene italian restaurant,90232,3108457755,-1,$$,16,10026 venice blvd
2921,marino's italian restaurant,90706,5628674225,-1,$$,167,17126 bellflower blvd
2922,bottega romana,90277,3105408777,-1,$$,154,215 ave i
2923,cerese's pizza,90022,3232607110,-1,$,20,351 s atlantic blvd
2924,caioti pizza cafe,91604,8187613588,-1,$$,410,4346 tujunga ave
2925,dough box pizza & bread,90063,3233466811,-1,$$,134,1539 fishburn ave
2926,pizza hut,90029,3236630400,-1,$$,33,4629 w santa monica blvd.
2927,ciccero's pizza,90035,3106596171,-1,$,90,1536 s la cienega blvd
2928,porta via itallian foods,91108,6264417600,-1,$$,24,2507 mission st
2929,maria's italian kitchen,90049,3104766112,-1,$$,94,11723 barrington ct
2930,pizza hut,90010,2133805900,-1,$$,33,"3959 wilshire blvd, suite b11"
2931,house of pasta,90230,3103136077,-1,$$,51,11800 jefferson blvd
2932,vinny's pizza,90045,3106418666,-1,$,115,8412 lincoln blvd
2933,sbarro,90012,2136131250,-1,,4,252 s broadway
2934,pizza hut,90035,4246726773,-1,$$,29,1780 la cienega blvd.
2935,buona vita,90254,3103797626,-1,$$,220,439 pier ave
2936,casa de pizza,91344,8183666311,-1,$$,428,16161 san fernando mission blvd
2937,the mission square,90602,5624585353,-1,$$,167,13033 penn st
2938,pizza hut,90059,3235639100,-1,$,16,"11710 wilmington ave., #4-e"
2939,alex di peppe's italian restaurant,91006,6264450544,-1,$$,65,608 e live oak dr
2940,piece o' pizza,90066,3103919770,-1,$,116,11700 venice blvd
2941,tivoli cafe,90272,3104597685,-1,$$,70,15306 w sunset blvd
2942,bay cities italian deli,90401,3103958279,-1,$,3797,1517 lincoln blvd
2943,mangia mangia café,90071,2136831122,-1,$,55,505 s flower st
2944,rocco's tavern,90232,3105595500,-1,$$,405,3843 main st
2945,pizza place california,91776,6265709622,-1,$$,218,303 s mission dr
2946,pizza hut,90014,2134893863,-1,$$,33,718 s. los angeles st.
2947,amici brentwood,90402,3102604900,-1,$$$,85,2538 san vicente blvd
2948,stefano's pizzeria,90045,3102167716,-1,$,87,6081 center dr
2949,ameci pizza & pasta - manhattan beach,90266,3103742245,-1,$,128,1751 artesia blvd
2950,bistro de la gare,91030,6267998828,-1,$$,337,921 meridian ave
2951,nino's pizza italian restaurant,91201,8182403663,-1,$$,65,1309 w glenoaks blvd
2952,pizza hut,90001,3235829200,-1,$,16,"1457 florence ave., #109"
2953,caffe 8 1/2,90404,3103103910,-1,$$,54,1912 broadway
2954,joe's pizza,90014,2139888848,-1,$,152,613 s spring st
2955,adagio ristorante,91364,8182250533,-1,$$,220,22841 ventura blvd
2956,emilio's presto trattoria,91436,8187847499,-1,$$,149,16234 ventura blvd
2957,caffe roma,90210,3102747834,-1,$$,379,350 n canon dr
2958,hello pizza,91011,8189577979,-1,$$,144,2261 foothill blvd
2959,tramonto restaurant,90265,3103176769,-1,$$,62,22235 pacific coast hwy
2960,adrian's trattoria,91335,8188811846,-1,$$,116,17709 vanowen st
2961,giamela's submarine sandwiches,91502,8188456611,-1,$,280,216 w magnolia blvd
2962,nikki c's,91107,6267927437,-1,$$,276,470 s rosemead blvd
2963,mulberry street pizzeria,90212,3102478100,-1,$$,458,240 s beverly dr
2964,olio gcm wood fired pizzeria,90013,2136800010,-1,$$,126,"317 s broadway ave , stall b6-b7"
2965,pizza hut,90004,3236601498,-1,$,16,4207 beverly blvd.
2966,gaetano's restaurant,90505,3103263354,-1,$$,489,2731 pacific coast hwy
2967,angolo divino,90025,3104777080,-1,$$$,3,11047 santa monica blvd
2968,di roma cucina,90505,3103789999,-1,$$,126,23863 hawthorne blvd
2969,the stage,91502,8185672610,-1,$$,213,546 s san fernando blvd
2970,via alloro,90210,3102752900,-1,$$$,315,301 n canon dr
2971,guido's pizza & pasta,91042,8182364800,-1,$,42,6249 foothill blvd
2972,locanda del lago,90401,3104513525,-1,$$,482,231 arizona ave
2973,burbank pizzeria & pasta,91504,8188458877,-1,$$,116,2202 n glenoaks blvd
2974,marcelino's italian kitchen,91423,8185051111,-1,$$,56,12910 magnolia blvd
2975,pizza ritta,90043,3237507708,-1,$,26,7701 crenshaw blvd
2976,the kitchen by wolfgang puck,,,-1,$$,19,lax international airport
2977,terrazza,90405,3104307144,-1,$$$,38,1910 ocean way
2978,mama petrillo's,91780,6262850228,-1,$$,195,9082 las tunas dr
2979,brogino's,90278,3103704827,-1,$$,167,2423 artesia blvd
2980,pizza hut,90019,3239386111,-1,$$,43,5101 venice blvd
2981,maggiano's little italy,91367,8188873777,-1,$$,753,6100 topanga canyon blvd
2982,california pizza kitchen,90024,3102099197,-1,$$,244,1001 broxton ave
2983,roni's,90212,3107720044,-1,$$,118,9911 s santa monica blvd
2984,blaze fast-fire'd pizza,90007,2132220298,-1,$,212,3335 s figueroa st
2985,slicey's pizza,90019,3237354900,-1,$,34,3627 w pico blvd
2986,pizza hut,90044,3237579000,-1,$$,16,1001 w century blvd
2987,koko's pizza & chicken,90010,2137369000,-1,$$,180,3377 wilshire blvd
2988,ilobasco restaurant,90304,3106716295,-1,$,15,10022 s inglewood ave
2989,fratelli's pizza,91343,8188939233,-1,$$,137,16153 parthenia st
2990,union pizza company,90266,3105369888,-1,$$,357,1570 rosecrans ave
2991,rocco's cucina,90272,3105733727,-1,$,38,17338 w sunset blvd
2992,beech street,90272,3105731940,-1,$$,119,863 swarthmore ave
2993,trilussa,90079,2136226862,-1,,1,110 e 9th st
2994,pizza italia,90014,2136245462,-1,$,14,311 w 7th st
2995,big al's pizzeria,90270,3233647722,-1,$$,568,6044 atlantic blvd
2996,asparagus pizza,90028,3239623036,-1,$$,83,1809 n cahuenga blvd
2997,patsy d'amore's pizza,90036,3239384938,-1,$,75,6333 w 3rd st
2998,greenwich village pizza,90015,2137493920,-1,$$,42,512 e washington blvd
2999,pizza go,90020,2133815131,-1,$$,119,4200 w 3rd st
3000,georgee's pizza,91011,8187900637,-1,$,226,720 foothill blvd
3001,horseless carriage restaurant,91343,8183515027,-1,$$,190,15505 roscoe blvd
3002,gracie's pizza,90029,3236631219,-1,$$,85,4330 melrose ave
3003,divine pasta,90036,8185597440,-1,,1,615 n la brea ave
3004,avanti italian bistro & bar,91107,6268179180,-1,$$,139,187 n sierra madre blvd
3005,la pastta,90710,4243477019,-1,$,101,1318 sepulveda blvd
3006,ago restaurant,90069,3236556333,-1,$$$,486,8478 melrose ave
3007,four daughters kitchen,90266,3105452444,-1,$$,498,3505 highland ave
3008,submariners,90066,3103970243,-1,$,160,4562 centinela ave
3009,farfalla trattoria,91436,8183800200,-1,$$,159,16403 ventura blvd
3010,pizzamania,90003,3237783081,-1,$,31,7008 s san pedro st
3011,westwood pizzeria,90024,3104430123,-1,$,28,10974 le conte ave
3012,blaze fast-fire'd pizza,90036,3239318000,-1,$,250,110 s fairfax ave
3013,the luggage room pizzeria,91105,6263564440,-1,$$,1200,260 s raymond ave
3014,serafina sunset,90069,3106599130,-1,$$$,56,8768 sunset blvd
3015,e baldi ristorante,90210,3102482633,-1,$$$,157,375 n canon dr
3016,joe's pizza,90401,3103959222,-1,$,886,111 broadway
3017,thrown and fired,,,-1,,1,san vicente
3018,tu panyou pizza,90005,2133899265,-1,,-1,3129 8th st
3019,pizza bella,90068,3238765961,-1,$,32,1900 n highland ave
3020,old venice,90266,3103760242,-1,$$,163,1001 manhattan ave
3021,south end,90291,4242284736,-1,$$,531,2805 abbot kinney blvd
3022,delizie la,90048,,-1,$$$,-1,
3023,ny pizza shack,90038,3234604444,-1,$$,35,6751 santa monica blvd
3024,pizza hut,90034,3104731133,-1,$$,48,11146 palms blvd.
3025,bella coco cafe,90017,2136283090,-1,$,10,1001 wilshire blvd
3026,qpasta,90067,7653719392,-1,,1,1800 ave of the stars
3027,bravo pizza & chicken,91601,8187661735,-1,$,225,10544 magnolia blvd
3028,new york gourmet pizza,90014,2135907492,-1,,1,934 s los angeles st
3029,delucas italian deli,91210,8777013354,-1,$$,241,781 americana way
3030,mama says,90505,4242635682,-1,$,221,2621 pacific coast hwy
3031,venice italian restaurant,91335,8185785500,-1,,4,18501 victory blvd
3032,town pizza,90042,3233448696,-1,$,312,5101 york blvd
3033,paisanos pizza & pasta,90254,3103769883,-1,$,491,1132 hermosa ave
3034,sonoma wine garden,90401,4242144560,-1,$$,1331,395 santa monica pl
3035,happy's pizza,90008,3232932933,-1,$,86,4371 crenshaw blvd
3036,il soupo,90089,,-1,,3,usc university park campus
3037,zugo's cafe,91024,6268365700,-1,$$,143,74 w sierra madre blvd
3038,osteria,90045,,-1,$$,38,"teminal 6, 201 world way"
