ID,shop name,postal code,phone number,star,price,number of reviews,street address
1948,pepe's taco,90304,3106717901,4.5,,2,10023 s inglewood ave
1949,ensenada restaurant & bar,90013,2134892950,4.5,,2,517 s spring street
1950,la fuente,90041,3232584303,4.0,,14,2256 colorado blvd
1951,brite spot mexican restaurant,90731,3108332599,4.5,,2,615 s pacific ave
1952,senor fish,90041,3232577167,4.0,$$ - $$$,27,4803 eagle rock blvd
1953,el indio mexicano restaurant,91325,8187059259,4.5,,3,17019 roscoe blvd
1954,el gran burrito,90029,3236658720,4.0,$,19,4716 santa monica blvd
1955,baja bud's,90064,3104786060,4.0,$$ - $$$,12,11205 national blvd
1956,campo's tacos,90034,3102027308,4.5,,2,2639 south robertson blvd
1957,el mariachi loco,91042,8183539910,4.5,$$ - $$$,2,7147 foothill blvd
1958,tacos manzano,91601,8186239599,4.5,,2,11160 burbank blvd
1959,hollywood cantina,,8008648377,3.5,$$ - $$$,13,100 universal city plaza
1960,frida tacos,90064,3104759666,3.5,$,6,10800 w pico blvd
1961,wahoo's tacos and more,91364,8187101410,4.0,,3,19960 ventura blvd
1962,la sirena restaurant,90023,3232660278,4.0,,5,4226 east olympic blvd
1963,pizza world,90036,3236532896,4.0,,5,365 s fairfax ave
1964,my taco,90042,3232562698,3.5,,6,6300 york blvd
1965,taco house,90013,2136252700,4.0,,6,340 s hill st
1966,antonio's,90046,3236589060,4.0,$$ - $$$,21,7470 melrose ave
1967,cocina condesa,91604,8185794264,3.5,$$ - $$$,22,11616 ventura blvd
1968,la cabana restaurant fourth street,90033,3232610703,4.5,,3,2931 east 4th street
1969,del taco,90710,3102576861,4.0,,5,1229 pacific coast hwy
1970,viva fresh mexican grill,90045,3103371002,3.5,,7,6515 s sepulveda blvd
1971,taco limon,90067,3102860464,4.0,,5,1925 century park e
1972,la salsa pico,90064,3104790919,4.5,,3,11075 w. pico blvd.
1973,taco's company,90731,3105142808,4.0,,1,441 s gaffey st
1974,el super taco,90064,3104739692,4.0,,1,11300 w pico blvd
1975,gus' tacos,90039,2134008775,4.0,,2,2320 fletcher dr
1976,san marcos mexican grill,91401,8187812368,4.0,,1,5937 hazeltine ave
1977,elsa's bakery,90042,3232569455,4.0,,1,5102 york blvd
1978,el gallito restaurant,90023,3232660667,4.0,$,1,3800 east olympic blvd
1979,tommy taco,90024,3108244114,4.0,,1,970 gayley ave
1980,burrito factory,91040,8189519229,4.0,,1,8652 foothill blvd
1981,don felix restaurant,90066,3104391039,4.0,,1,3987 sawtelle blvd.
1982,la oaxaquena taco truck,90291,,4.0,,1,lincoln blvd & rose st
1983,jerry's mexican grill,90014,2136248226,4.0,,1,716 s los angeles st
1984,chula's mexican grill,,,4.0,,2,4143 lankershim blvd
1985,sabores oaxaquenos,90005,2134273508,4.0,,1,3337 1/2 w 8th st
1986,restoran taqueria la chspita,91606,8185051065,4.0,,1,6331 lankershim blvd
1987,las cuatro milpas,91331,8188997641,4.0,,1,10707 glenoaks blvd
1988,anamarias mexican restaurant,91342,8183679225,4.0,,1,12641 san fernando rd
1989,priscilla's mexican food taco truck,91335,8183885237,4.0,,1,valerio street
1990,gus's lunch box,90039,2136318250,4.0,,1,2320 fletcher dr
1991,el bronco taqueria,90019,3239397026,4.0,,2,5427 venice blvd
1992,la bonita restaurant,90029,3236651823,4.0,,1,5253 santa monica blvd
1993,el torito cafe,90021,2137498084,4.0,,2,1462 griffith ave
1994,el siete mares antojitos,90022,3238881227,4.0,,1,6307 whittier blvd
1995,el charro,90001,2135840053,4.0,,1,7508 compton avenue
1996,restaurante morazan,91331,8188302688,4.0,,1,8923 woodman avenue
1997,tacone flavor grill,90071,2136219972,4.0,,2,330 s hope st
1998,cafe de mexico,,,4.0,,2,12918 riverside dr
1999,la chispa de oro restaurant,90033,3235260793,4.0,,1,2217 east cesar e chavez avenue
2000,marla's cafe,90019,3239387031,4.0,,1,4645 venice blvd
2001,carl's jr.,90034,3108361032,4.0,,2,2310 s la cienega blvd
2002,la compadre,,,4.0,,2,sunset blvd
2003,mariscos chents,90066,3103909241,4.0,,4,4532 south centinela
2004,fat burrito,90022,3232663514,4.0,,1,4504 floral dr
2005,tacos el compita,,,4.0,,3,4477 w pico blvd
2006,birrieria tlaquepaque,90001,3235814327,4.0,,1,1753 east florence avenue
2007,lupitas tamales authentic mexican fast food,90065,3232580667,4.0,,1,3027 n san fernando rd
2008,hola cocina mexicana,90048,3102891191,4.0,$$ - $$$,1,8510 w 3rd st
2009,casa jimenez,90022,3232636407,4.0,,1,4555 whittier blvd
2010,tacos el pastor,90029,3236449806,4.0,,1,5179 santa monica blvd
2011,tacos michocan,91345,8188944050,4.0,,1,15414 chatsworth st
2012,fish taco express,90022,3232648233,4.0,,1,5144 e beverly blvd
2013,el criollo restaurant,91405,8187858625,4.0,$$ - $$$,6,6622 van nuys blvd
2014,el nopal,90034,3105594732,4.0,$$ - $$$,11,10426 national blvd
2015,casa la dona,90014,2136277441,4.0,$,5,800 s main st
2016,fiesta feast,90272,3104597380,4.0,,5,17336 w sunset blvd
2017,villa sombrero,90042,3232569784,3.5,,4,6101 york blvd
2018,la serenata gourmet,90064,3104419667,4.0,$$ - $$$,14,10924 w pico blvd
2019,el 7 mares,90033,3232613743,4.0,,5,2729 e cesar e chavez ave
2020,taco spot,90041,3232567001,4.0,$,7,2006 colorado blvd
2021,presidente,91325,8183683658,3.5,$$ - $$$,10,18441 devonshire st
2022,la taquiza usc,90007,2137419795,4.0,$,10,3009 south figueroa street
2023,margarita's mexican cafe,90043,3232948970,3.5,,3,5026 crenshaw blvd
2024,senor fred,91423,8187893200,3.5,$$ - $$$,22,13730 ventura blvd
2025,3 dog cantina,90028,3234651750,3.5,,11,1615 n cahuenga blvd
2026,el floridita,90038,3238718612,3.5,$$ - $$$,21,1253 vine st
2027,hecho en mexico,90032,3232260010,3.5,,2,4976 huntington dr s
2028,ceremony bar,91604,8189859222,3.5,$$ - $$$,9,11814 ventura blvd
2029,cilantro,,3102770721,4.0,,4,6379 w 89th st
2030,alegria on sunset,90026,3239131422,4.0,$$ - $$$,47,3510 w sunset blvd
2031,mama's hot tamales,90057,2134877474,4.0,$,7,2124 w 7th st
2032,pili's tacos,90025,3108203109,3.5,,2,11924 santa monica blvd
2033,taco's locos,90006,3237346357,3.5,,3,2148 venice blvd
2034,the alley dog,90015,2137455042,3.5,$,7,317 e 12th st
2035,pachanga mexican grill,90040,3238882002,4.0,$,5,150 citadel dr #g
2036,mexicali cocina cantina,,8189851744,3.5,$$ - $$$,60,12161 ventura blvd
2037,natural selection,90014,2132657470,3.5,$,3,646 s main st
2038,rosa mexicano - sunset boulevard,90069,3106574991,3.5,$$ - $$$,29,8570 west sunset blvd
2039,moles la tia,90022,3232637842,4.0,,13,4619 e cesar e chavez ave
2040,las hadas restaurant & cantina,91325,8188927271,3.5,$$ - $$$,8,9048 balboa blvd
2041,abuelita's mexican restaurant,90290,3104558788,3.5,$$ - $$$,37,137 s topanga canyon blvd
2042,la salsa - university of southern california,90089,2137405544,3.5,,2,830 w. 36th pl.
2043,burrito factory restaurant,91311,8187093750,3.5,,3,21032 devonshire st
2044,chico's,90042,3232542445,3.5,,3,100 north avenue 50
2045,the mexican village restaurant,,2133850479,3.5,$$ - $$$,7,3668 beverly blvd
2046,tequila's restaurant bar & grill,91401,8189894040,3.0,,9,13627 victory blvd
2047,diablo urban taco,,,3.5,,9,sunet blvd. and westerly terrace
2048,te'kila,91423,8189864623,3.0,,4,13817 ventura blvd
2049,el colmao,90006,2133866131,4.0,$$ - $$$,9,2328 w pico blvd
2050,taco bravo,90015,2137490853,3.0,,1,1400 w pico blvd
2051,mariscos puerto plata and mexican food,91406,8187811672,3.0,,1,16623 sherman way
2052,la valentina mexican grill,90007,3237344071,3.0,,1,2719 s vermont ave
2053,taqueria llamas,90015,2137412145,3.0,,1,1045 s hill st
2054,viva la vida mariscos,91304,8187099867,3.0,,1,8219 de soto ave
2055,senor taco,90001,3235824709,3.0,,1,1517 east florence avenue
2056,tomatillo mexican grill,90010,2133889636,3.0,,1,3435 wilshire blvd
2057,la salsa fresh mexican grill,90071,2136236390,3.0,,3,601 west 5th street #201
2058,jalisco's restaurant,94513,9252406105,3.0,,1,8335 brentwood blvd ste b
2059,alexandra's mexican food,90010,2133659420,3.0,,1,3500 wilshire blvd
2060,ha ha comedy club,91602,8185084995,3.0,$$ - $$$,1,4712 lankershim blvd
2061,yuca's on hollywood,90027,3236610523,4.0,,8,4666 hollywood blvd
2062,lupe's restaurant,91362,8054953573,3.5,$$ - $$$,40,1710 east thousand oaks blvd
2063,chili's,91316,8189068469,3.5,,4,17240 ventura blvd
2064,tacoflame,90019,3107090323,2.5,,2,5450 west pico blvd
2065,el rancho restaurant,91403,8189956466,3.0,,4,15030 ventura blvd ste 24
2066,casa azul cantina,90024,3102090666,3.0,$$ - $$$,14,10853 lindbrook dr
2067,ruben's taco truck,90025,3103439200,2.0,,2,11879 santa monica blvd
2068,juquila restaurant,90025,3103121079,2.5,,2,11619 santa monica blvd
2069,colima restaurant,90012,2139729537,4.0,,3,400 west cesar east chavez avenue
2070,la indiana tamales,90023,3232624682,2.5,,2,1142 south indiana street
2071,panaderia y restaurante mi tierra,91335,8183425679,1.0,,1,7455 reseda blvd
2072,pancho's bakery,90001,3235829109,-1,,-1,1759 e florence ave
2073,la canada taqueria,90019,3237333401,-1,,-1,3131 w pico blvd
2074,rigos taco 6,91605,8185087446,-1,,-1,11324 vanowen st
2075,tacos el capitan,90023,3232695835,-1,,-1,3750 e olympic blvd
2076,el big taco,91405,8187869161,-1,,-1,7427 van nuys blvd
2077,taqueria ameca,90022,3232686636,-1,,-1,747 s atlantic blvd
2078,alberto's mexican food,91405,8187820440,-1,,-1,14525 1/2 vanowen st
2079,balvina's mexican food,90003,3239738992,-1,,-1,447 e 84th pl
2080,t 2 tacos,90045,3106708226,-1,,-1,7101 w manchester ave
2081,teques mexican food,91402,8186722675,-1,,-1,8401 van nuys blvd
2082,campos famous burritos & tacos,90019,3237348701,-1,,-1,2300 venice blvd
2083,la salsa,91324,8187001501,-1,,-1,9301 tampa ave
2084,el monge loco tortas gigantes,,3234072953,-1,,-1,3130 s wester ave
2085,tacos sabor jalisco,91406,8189018821,-1,,-1,15317 vanowen st
2086,sazon latino restaurant,90006,2134589777,-1,$$ - $$$,-1,1903 w olympic blvd
2087,el mero mero taco stand,91331,8188972327,-1,,-1,13743 van nuys blvd
2088,pacific french bakery,90023,3232610888,-1,$,-1,4462 e olympic blvd
2089,asada mexican restaurant,90012,2136219977,-1,,-1,701 w cesar e chavez ave
2090,el gordo restaurante,90023,3232694662,-1,,-1,1182 s lorena st
2091,el taco,90731,3108318500,-1,,-1,901 s pacific ave
2092,taqueria d f,90011,2137489918,-1,,-1,2500 maple ave
2093,taqueria la que si llena,90063,3232611864,-1,,-1,3630 e cesar e chavez ave
2094,frutal y su cocina,91306,8189987884,-1,,-1,20114 saticoy st
2095,taco virginia,90023,3232689532,-1,,-1,4081 whittier blvd
2096,el atacor no 6,90026,2134817579,-1,,-1,1378 w sunset blvd
2097,mariscos el jato,90033,3232646590,-1,,-1,2936 e 4th st
2098,pop's chicken,,8187642144,-1,,-1,11721 runnymede st
2099,taqueria alvarez,90016,3239389224,-1,,-1,5577 w adams blvd
2100,no 'q' no taqueria,90019,3237372283,-1,,-1,3224 venice blvd
2101,rigo's tacos,91325,8187178506,-1,,-1,8707 lindley ave
2102,al pastor taco stand,90006,3237667648,-1,,-1,1810 s vermont ave
2103,tacos la flama,90064,3104795383,-1,,-1,2404 s barrington ave
2104,rudy's mexican grill,90026,2134824890,-1,,-1,1263 w 2nd st
2105,birrieria mexico,91405,8189099045,-1,,-1,14552 vanowen st
2106,taco rapido,90001,3232779654,-1,,-1,7401 s alameda st
2107,la morena bakery and tortilleria,90033,3232661336,-1,,-1,2106 e cesar e chavez ave
2108,tarascos mexican restaurant,90026,3236693300,-1,,-1,3319 w sunset blvd
2109,los petates,90022,3237234099,-1,,-1,6116 whittier blvd
2110,acapulco,90039,3236638275,-1,,-1,3280 glendale blvd
2111,maria's mexican restaurant,90731,3108336666,-1,,-1,2215 s pacific ave
2112,los super tacos,91605,8185796566,-1,,-1,11846 sherman way
2113,viva taco la estrella,90031,3232251148,-1,,-1,3733 n mission rd
2114,california mexican grill,90064,3104730501,-1,,-1,11106 w olympic blvd
2115,el gallo giro,91402,8188915533,-1,,-1,8309 van nuys blvd
2116,taco flame & fum zone,90019,3236347344,-1,,-1,5450 w pico blvd ste 202
2117,el taquito,90032,3232231649,-1,,-1,5053 huntington dr n
2118,tacos el unico,90221,3106083677,-1,,-1,12920 s atlantic ave
2119,tacos la estrella,90065,3232585256,-1,,-1,3415 fletcher dr
2120,taqueria emmanuel,91401,8187878119,-1,,-1,6350 van nuys blvd
2121,arturo's tacos,90003,3237514302,-1,,-1,6319 avalon blvd
2122,el taco mexicano,90011,3232331677,-1,,-1,1300 e vernon ave
2123,taqueria el severo,90035,3236833081,-1,,-1,1437 s robertson blvd
2124,bill's taco house,90011,3232331587,-1,,-1,219 e martin luther king jr blvd.
2125,josefina's restaurant,90015,2133801669,-1,,-1,1151 venice blvd
2126,tacos el zorro,91405,8187851220,-1,,-1,7207 van nuys blvd
2127,tacos arandas,90003,3237525012,-1,,-1,347 e florence ave
2128,rio grande mexican restaurant,91335,8187761506,-1,,-1,18845 sherman way
2129,tacos el tapatio 3,90016,,-1,,-1,5156 w washington blvd
2130,carnita's michoacan,90006,2137481809,-1,$,-1,1605 south hoover street #105
2131,tacos los tomateros,90001,3233389500,-1,,-1,7673 s alameda st
2132,lolita's tamales,90022,3237244222,-1,$$$$,-1,6050 whittier blvd
2133,el compa tacos y burritos,90019,3239321266,-1,,-1,5583 w pico blvd
2134,pita hut,90038,3234624220,-1,,-1,1106 north cahuenga blvd
2135,tacos y cemitas puebla,91303,8187044773,-1,,-1,21008 sherman way
2136,taqueria tijuana,90003,3237501719,-1,,-1,241 w florence ave
2137,el jardin mexican restaurant,91342,8183675050,-1,,-1,13076 glenoaks blvd
2138,el rincon mexicano,91042,8182031774,-1,,-1,7061 foothill blvd
2139,la carmencita,,3237012063,-1,$$$$,-1,1156 n highland
2140,antojitos mexicanos carmen's,,2138649011,-1,,-1,"3368 west 8 street los angeles, california"
2141,me gusta gourmet tamales,91331,8188968789,-1,,-1,13754 van nuys blvd
2142,taqueria montes,90001,3235822358,-1,,-1,1911 e gage ave
2143,manuelitos mexican restaurant,91306,8189921003,-1,,-1,20455 sherman way
2144,cilantro always fresh mexican grill,90015,2137483900,-1,,-1,1359 s main st
2145,la piedad mexican restaurant,91406,8187823354,-1,,-1,15709 vanowen st
2146,las calaveras mexican restaurant,91324,8189933308,-1,,-1,8341 tampa ave
2147,tacos el korita,,,-1,,-1,e olympic blvd and herbert ave
2148,la pasadita tacos,90032,,-1,,-1,5434 huntington dr s
2149,house of taco,91405,8189016934,-1,,-1,13521 sherman way
2150,golfo de fonseca restaurant,91331,8188349492,-1,,-1,9761 laurel canyon blvd
2151,corner tacos,91352,8187145349,-1,,-1,9365 san fernando rd
2152,antojitos carmen restaurant,90033,3232641451,-1,,-1,2510 e cesar e chavez ave
2153,tacos la potranka,90059,3233516981,-1,,-1,2500 e 115th pl
2154,la salsa westwood,90024,3102087083,-1,,-1,1154 westwood blvd.
2155,la salsa - roosevelt building,90004,2138928227,-1,,-1,727 west 7th street
2156,la lupita,90033,3232651456,-1,,-1,2211 e cesar e chavez ave
2157,taco sinaloa,90744,3105187955,-1,,-1,738 w anaheim st
2158,las margaritas restaurant,90023,3232686902,-1,,-1,2914 whittier blvd
2159,taco-ala-carte,90035,3105538804,-1,,-1,9800 w pico blvd
2160,tacos tumbras,90011,3232315087,-1,,-1,4267 avalon blvd
2161,mai mexican restaurant,90014,2136880011,-1,,-1,633 s spring st
2162,mi lindo acapulco,90037,3232354452,-1,,-1,5303 s main st
2163,el jalapeno taqueria,90004,3239131572,-1,,-1,4165 beverly blvd
2164,taqueria mexico,91304,8188860318,-1,,-1,20905 roscoe blvd
2165,taco charlie,91331,8188900044,-1,,-1,10690 laurel canyon blvd
2166,3 amigos frsh mexican grill,91364,8182264000,-1,,-1,20040 ventura blvd
2167,el parador restaurant,91605,8187650018,-1,,-1,11723 saticoy st
2168,tacos garibaldi,91331,8188997036,-1,,-1,10041 laurel canyon blvd
2169,restaurant salvadoreno el,91605,8187657474,-1,,-1,12500 vanowen street
2170,papas & tacos,,8188341727,-1,,-1,9752 laurel canyon blvd
2171,taqueria juanito's,91406,8187816378,-1,,-1,16851 victory blvd
2172,tacos el canelo,91331,8188341627,-1,,-1,11555 glenoaks blvd
2173,el michoacano,91605,8189826625,-1,,-1,7201 lankershim blvd
2174,el michoacan,91331,8188344642,-1,,-1,11011 san fernando road
2175,la sirenita mexican restaurant,91401,8189080742,-1,,-1,14032 oxnard street
2176,taco mexico,90026,2139890367,-1,,-1,1538 glendale blvd
2177,nuevo san salvador,90004,3234622525,-1,,-1,371 north western avenue
2178,nuevo jalisco,90031,3232228237,-1,,-1,3017 north main street
2179,tacos acapulco,91335,8186091103,-1,,-1,7448 reseda blvd
2180,marisco's el bucanero,90058,3232356646,-1,,-1,4501 south alameda street
2181,lupita's restaurant idell,90065,3232237835,-1,,-1,2634 idell street
2182,los comales cafe,90005,2133834317,-1,,-1,3329 west 8th street
2183,la morenita,90023,3232659722,-1,,-1,1320 la puerta st
2184,la adelita restaurant,90026,2134834169,-1,,-1,1311 glendale blvd
2185,islita's 2,90001,3232344952,-1,,-1,5900 south central avenue
2186,metro grill cafe,90015,2137464889,-1,,-1,231 venice blvd
2187,itacorta,91601,8183531002,-1,,-1,7233 foothill blvd
2188,restaurant santa cecilia,90033,3239800716,-1,$,-1,1707 mariachi plaza
2189,rancheros tacos,91352,8185042789,-1,,-1,8447 sunland blvd
2190,la barbacha,90033,3232641451,-1,,-1,2510 e cesar e chavez ave
2191,el ranchero chido,91343,8188940470,-1,,-1,15304 parthenia st
2192,el polito campeon,91405,8187859075,-1,,-1,7514 woodman ave
2193,spartan tacos and ribs,90033,3102280582,-1,,-1,100 bailey st
2194,rigo's taco,91306,8187189252,-1,,-1,20154 saticoy st
2195,fuego fusion tacos,90065,6266075051,-1,,-1,2000 mt. washington rd.
2196,martha's mexican food,90041,3233583148,-1,,-1,ave 46 & york blvd
2197,taqueria el tapatio,91367,8188836142,-1,,-1,22806 victory blvd
2198,costa del sol restaurant,90006,2134872958,-1,,-1,2454 west pico blvd
2199,platillos mexicanos arceo,91335,8186472960,-1,,-1,123 roscoe ave
2200,tacos la catrina,90026,2138542115,-1,,-1,near 3515 temple st
2201,la reyna restaurant,90021,2136249879,-1,,-1,2000 east 7th street
2202,casa cabral,90040,3237284788,-1,$$ - $$$,-1,5423 east washington blvd
2203,martita's mexican restaurant,90031,3232275752,-1,,-1,2657 pasadena ave
2204,los 3 amigos restaurant,90029,3236629202,-1,,-1,4869 santa monica blvd.
2205,mariscos vallarta,91401,8189891214,-1,,-1,13324 victory blvd
2206,tacos el corita,91342,8184219563,-1,,-1,13570 1/2 eldridge ave
2207,tacos y burritos el texano,90033,3235471831,-1,,-1,2308 e 4th st
2208,el tejado,90023,3232616661,-1,,-1,1426 s soto st
2209,last call tacos,90026,3232869413,-1,,-1,2939 w sunset blvd
2210,el canario,90033,3232662459,-1,,-1,1816 east 1st street
2211,conchitas restaurante y pupuseria,90029,3234985360,-1,,-1,820 n western ave
2212,el kiosko mexican grill & events,90063,3232663301,-1,,-1,3534 e 1st st
2213,taco loco,91311,8187007876,-1,,-1,21416 nordhoff st
2214,cocina dona chona,90001,3235813036,-1,,-1,1938 e florence ave
2215,adriana's mexican food,91335,8184574924,-1,,-1,6800 reseda blvd
2216,la bahia mexican & seafood cuisine,91304,8187040256,-1,,-1,8414 topanga canyon blvd
2217,tacos calimex,90003,3235653566,-1,,-1,152 w manchester ave
2218,monarcas mexican,90710,3103262617,-1,,-1,1220 pacific coast hwy
2219,el tortillazo mexican,91605,8187640679,-1,,-1,13305 saticoy st
2220,rigos taco 4,90001,3235839657,-1,,-1,1816 firestone blvd
2221,licha's restaurant,90013,2136804674,-1,,-1,422 south broadway
2222,san vicente cafe,90048,3239395055,-1,$$ - $$$,-1,6310 san vicente blvd
2223,super pollos rositisa dos,90023,3232682842,-1,,-1,3353 whittier blvd
2224,tacos el patio,90029,3239570461,-1,,-1,1157 n western ave
2225,daddys burritos,90016,3239547126,-1,,-1,5401 w adams blvd
2226,taquerra la flor de sahuaio,90022,3232628721,-1,,-1,4601 east olympic blvd
2227,las brisas,90033,3232224686,-1,$,-1,1829 east cesar e chavez avenue
2228,rigos taco 2,91401,8187872899,-1,,-1,13662 oxnard st
2229,tacos el pocho,90034,7025050588,-1,,-1,3061 overland ave
2230,taqueria los tres hermanos,91405,8187809930,-1,,-1,7456 van nuys blvd
2231,tony's restaurant,90014,2134892906,-1,,-1,737 south los angeles street
